time	e_tot	e_0	e_1
0.0	50.0	50.0	
0.0028028869720519095	50.0	50.0	
0.00317730418680775	50.0	50.0	
0.007033847972405288	49.99999999999999	49.99999999999999	
0.00916851269451021	49.99999999999999	49.99999999999999	
0.009572853272679345	49.99999999999999	49.99999999999999	
0.012924491336718117	49.99999999999999	49.99999999999999	
0.01297956220142913	49.99999999999999	49.99999999999999	
0.01433470521334475	49.99999999999995	49.99999999999995	
0.017527735096809164	49.99999999999995	49.99999999999995	
0.022623715234545712	49.99999999999995	49.99999999999995	
0.023151518441337983	49.999999999999915	49.999999999999915	
0.02558879600773485	49.999999999999915	49.999999999999915	
0.028427294050734277	49.999999999999915	49.999999999999915	
0.029515593442449813	49.999999999999964	49.999999999999964	
0.02990134037762487	49.999999999999964	49.999999999999964	
0.03270689540548089	49.99999999999995	49.99999999999995	
0.037643595384240044	49.99999999999995	49.99999999999995	
0.03867590886996839	49.99999999999995	49.99999999999995	
0.04004264717509474	49.99999999999996	49.99999999999996	
0.042087172396481035	49.99999999999996	49.99999999999996	
0.043349863730502564	49.99999999999996	49.99999999999996	
0.044553660294985024	49.99999999999996	49.99999999999996	
0.04634672143306996	50.00000000000003	50.00000000000003	
0.04643586690843188	50.00000000000003	50.00000000000003	
0.05019006950499542	50.00000000000003	50.00000000000003	
0.05132368755287951	50.00000000000002	50.00000000000002	
0.05322896962665496	50.00000000000004	50.00000000000004	
0.05576495006054061	50.00000000000006	50.00000000000006	
0.056243817162207665	50.00000000000006	50.00000000000006	
0.056833315942397475	50.00000000000006	50.00000000000006	
0.062297641862156944	50.00000000000004	50.00000000000004	
0.06529092742583541	50.000000000000014	50.000000000000014	
0.06642758049593844	50.00000000000002	50.00000000000002	
0.06876815023563895	50.000000000000156	50.000000000000156	
0.0699827795175005	50.000000000000156	50.000000000000156	
0.07190984071525104	50.00000000000016	50.00000000000016	
0.07303497111883864	50.00000000000016	50.00000000000016	
0.07369662300917426	50.00000000000016	50.00000000000016	
0.07375969335535537	50.00000000000016	50.00000000000016	
0.07856495439330335	50.00000000000016	50.00000000000016	
0.0786917734516151	50.00000000000016	50.00000000000016	
0.081570772152088	50.0000000000002	50.0000000000002	
0.08445180048163932	50.00000000000019	50.00000000000019	
0.08692396541767511	50.00000000000019	50.00000000000019	
0.0878474267817082	50.00000000000019	50.00000000000019	
0.08841002315518005	50.00000000000019	50.00000000000019	
0.09108219592603943	50.00000000000019	50.00000000000019	
0.0933996287732061	50.00000000000018	50.00000000000018	
0.09404715296611997	50.00000000000017	50.00000000000017	
0.09675912004749676	50.00000000000017	50.00000000000017	
0.09814827796132368	50.00000000000015	50.00000000000015	
0.0984204383526211	50.00000000000015	50.00000000000015	
0.09873026233060951	50.000000000000156	50.000000000000156	
0.10149901262642544	50.000000000000156	50.000000000000156	
0.10272508179543549	50.00000000000014	50.00000000000014	
0.10779930598420419	50.00000000000001	50.00000000000001	
0.11075714478433174	50.00000000000001	50.00000000000001	
0.11281393304359189	50.0	50.0	
0.11456779899811266	49.99999999999996	49.99999999999996	
0.11683856153532995	49.999999999999964	49.999999999999964	
0.11889356908062251	49.999999999999964	49.999999999999964	
0.12750775238306902	49.999999999999936	49.999999999999936	
0.1279354350679332	50.00000000000011	50.00000000000011	
0.12929674136647548	50.00000000000003	50.00000000000003	
0.13137711340406225	50.00000000000003	50.00000000000003	
0.13150711491561076	49.99999999999993	49.99999999999993	
0.13600961247676968	49.99999999999993	49.99999999999993	
0.1364832434848745	49.99999999999986	49.99999999999986	
0.1400289903888516	49.99999999999986	49.99999999999986	
0.14018567551219954	49.999999999999815	49.999999999999815	
0.14037726458165228	49.999999999999815	49.999999999999815	
0.14392323903243015	49.999999999999815	49.999999999999815	
0.1468172136896947	49.99999999999979	49.99999999999979	
0.15086869280125076	49.99999999999979	49.99999999999979	
0.1523720928718551	49.999999999999794	49.999999999999794	
0.15266278167826963	49.999999999999794	49.999999999999794	
0.15316420714586296	49.999999999999794	49.999999999999794	
0.1535695944190145	49.999999999999794	49.999999999999794	
0.15646463550269282	49.999999999999794	49.999999999999794	
0.15754034991372204	49.999999999999936	49.999999999999936	
0.15759858342021224	49.999999999999936	49.999999999999936	
0.16008981659883753	49.999999999999936	49.999999999999936	
0.1603650019773261	49.999999999999936	49.999999999999936	
0.16531260758956973	49.99999999999995	49.99999999999995	
0.16624274815796436	49.99999999999995	49.99999999999995	
0.16761460935588438	49.99999999999995	49.99999999999995	
0.16946990284849167	49.99999999999995	49.99999999999995	
0.17092344851972924	49.99999999999994	49.99999999999994	
0.17596151124949574	49.999999999999964	49.999999999999964	
0.175996895020689	50.00000000000001	50.00000000000001	
0.17600500906005334	50.00000000000001	50.00000000000001	
0.1869688379927566	49.99999999999994	49.99999999999994	
0.18734944549453922	49.99999999999994	49.99999999999994	
0.19284248580208913	49.99999999999994	49.99999999999994	
0.19845186518567698	49.99999999999994	49.99999999999994	
0.1987535311969285	49.99999999999994	49.99999999999994	
0.19910931564342782	49.99999999999994	49.99999999999994	
0.20133594517908354	49.99999999999993	49.99999999999993	
0.20177785051995445	49.99999999999993	49.99999999999993	
0.21184639218858772	49.99999999999993	49.99999999999993	
0.21466309531177086	49.99999999999993	49.99999999999993	
0.2219053215443517	49.99999999999993	49.99999999999993	
0.22221538743488328	49.99999999999993	49.99999999999993	
0.22841223082308498	49.99999999999992	49.99999999999992	
0.2363042581828726	50.00000000000035	50.00000000000035	
0.2365640347638423	50.000000000000355	50.000000000000355	
0.2419738205502038	50.000000000000355	50.000000000000355	
