x	y	v_x	v_y	radius	mass	count	energy
0.39377540064092076	0.16181913406123707	-0.3408318315137324	-0.3575233327259324	0.005	0.1	55.0	0.012199463540823153	
0.944704543210225	0.014400275678588925	0.0	0.0	0.005	0.1	0.0	0.0	
0.36523297157214263	0.125759023086614	-0.11228833624844356	-0.07639605856704004	0.005	0.1	27.0	0.000922251411101107	
0.6288845192097481	0.13640855503148405	0.16473558803548408	-0.4086883266917405	0.005	0.1	44.0	0.009708198116974577	
0.11475247347626327	0.2181720103473912	0.0	0.0	0.005	0.1	0.0	0.0	
0.040556280663526234	0.29902523087868604	0.0	0.0	0.005	0.1	0.0	0.0	
0.46592273010773605	0.06823955165961486	-0.1134259333177316	-0.5521006964073191	0.005	0.1	31.0	0.015884031066122264	
0.2442796004663101	0.3032571908940633	-0.27055892596337855	0.029791665345407076	0.005	0.1	17.0	0.003704483787125485	
0.8818062146063614	0.15366094681196407	0.0	0.0	0.005	0.1	0.0	0.0	
0.9537557582238729	0.4311054584350299	0.0	0.0	0.005	0.1	0.0	0.0	
0.38148846487700816	0.0463657047921312	-0.06700324276061104	-0.42653351719531674	0.005	0.1	1.0	0.009321013791572247	
0.7482089396372162	0.450919431616354	0.1166275352768924	0.09142728985604986	0.005	0.1	8.0	0.0010980465657592473	
0.8336269158791705	0.17974879151933743	0.0	0.0	0.005	0.1	0.0	0.0	
0.2903200681262391	0.42543032309586115	-0.058060558878557406	0.07729603587683596	0.005	0.1	14.0	0.0004672852829781772	
0.011097481767409434	0.39360017420791427	0.0	0.0	0.005	0.1	0.0	0.0	
0.7704433152237096	0.19660203033982718	0.18080976504605406	-0.2492168276445324	0.005	0.1	7.0	0.004740059915860693	
0.9940056287980303	0.18196351348778295	0.0	0.0	0.005	0.1	0.0	0.0	
0.1886932748043071	0.08134473094726047	0.0	0.0	0.005	0.1	0.0	0.0	
0.12918456556626756	0.019790228288926404	0.0	0.0	0.005	0.1	0.0	0.0	
0.737810455893952	0.36426816490698843	0.2724791306592937	-0.058121469032736295	0.005	0.1	29.0	0.0038811490903683885	
0.42064892446347973	0.15267892557559262	-0.27673755929975896	-0.5429713638172068	0.005	0.1	74.0	0.01857007893263526	
0.2503863115717367	0.19566291019380438	-0.2876001002387446	-0.2881533158306983	0.005	0.1	9.0	0.008287307554078105	
0.45582238183241086	0.11862887264907993	-0.33560670749335747	-0.967723183582633	0.005	0.1	59.0	0.05245600110789192	
0.6253158287994101	0.15658898399057028	0.4331856242359205	-0.5254317559132116	0.005	0.1	69.0	0.023186415758335247	
0.7001696428356952	0.19575032996958178	0.28528399702375207	-0.21265304208904265	0.005	0.1	10.0	0.006330413763378617	
0.7631688399759697	0.31591990689427163	0.406300106391847	-0.1436873210819305	0.005	0.1	13.0	0.0092862911346864	
