x	y	v_x	v_y	radius	mass	count	energy
0.07132540915368374	0.08337082526827792	0.3639778821269124	0.5516110964019751	0.001	0.001	14.0	0.0002183773501756908	
0.758376002628822	0.5276983133904837	-0.6251601734910129	0.457537824811159	0.001	0.001	9.0	0.0003000830518261201	
0.0850593847499524	0.7873433125033416	0.16013975094823785	3.5198139198593372	0.001	0.001	8.0	0.006207367385134658	
0.6344639486242923	0.6521098836846532	-1.9549365536965766	0.6430813848750375	0.001	0.001	12.0	0.0021176652982759225	
0.9514379338323414	0.4812610354186543	-0.35193173216313123	1.2039195542977914	0.001	0.001	6.0	0.0007866391186619673	
0.16430667527661844	0.7109726372188118	1.1724679924971206	0.4737997174697044	0.001	0.001	7.0	0.0007995836828523	
0.4763858669927931	0.22719107348440418	-0.49006686031066704	-0.041211773207374014	0.001	0.001	8.0	0.00012093196891282544	
0.5485134746038942	0.2727632976853255	-2.034395666826013	-0.03321902885763328	0.001	0.001	11.0	0.002069934616539351	
0.5058985298077902	0.25990455348488783	-1.2179535952812621	1.0420919047014896	0.001	0.001	12.0	0.0012846832490514654	
0.9763841737210105	0.7703100230448414	-0.9012330386387712	1.5754585939450665	0.001	0.001	15.0	0.0016471453855847196	
0.6867008361426681	0.09182829776795311	-1.283151434370086	2.1969329444073455	0.001	0.001	9.0	0.003236495982874169	
0.7136250769253951	0.10858950139435553	0.6110777248229886	-0.22952637944315768	0.001	0.001	6.0	0.00021304917231756233	
0.395933126905078	0.9604210255706462	-0.743210542820142	0.9824245460084924	0.001	0.001	4.0	0.0007587599497795013	
0.5208931114943679	0.16651732498285632	-1.68198667967402	-0.2604405869985531	0.001	0.001	12.0	0.0014484542449784928	
0.25863667115096645	0.2687334031186296	-0.06906425879486067	1.1630565169867717	0.001	0.001	5.0	0.0006787351667741421	
0.9063054851630309	0.45210160069013094	-1.7307435678667051	-0.31214651546088834	0.001	0.001	9.0	0.0015464543724131733	
0.008238817564076989	0.48484116423205637	1.776943906825683	-1.230443516960471	0.001	0.001	15.0	0.0023357604482174867	
0.8252341109935957	0.9220875475319039	-0.4681836653151277	-1.862556280044012	0.001	0.001	8.0	0.0018441559203996479	
0.24636283482078322	0.08743348687530222	-0.08794579191781549	1.4567119895434442	0.001	0.001	10.0	0.0010648721413978354	
