x	y	v_x	v_y	radius	mass	count	energy
0.4715964229961723	0.4580375768503189	0.23514513188346076	0.5622441761666565	0.001	0.001	15.0	0.00018570587334090617	
0.7980983169410969	0.9973101016641747	0.19266284345795845	0.333320777647323	0.001	0.001	8.0	0.00007411085603036097	
0.4291208515990814	0.7912864631665314	0.4662174442626622	0.1532214250717785	0.001	0.001	22.0	0.00012041775521791759	
0.13220316003824145	0.09602425405587224	0.08923037244426646	0.11672931001821224	0.001	0.001	15.0	0.000010793895591935204	
0.6539512890879204	0.9735802494509489	0.4492587375356727	0.10744474617229685	0.001	0.001	21.0	0.00010668889336608787	
0.6519807472914914	0.608835766598074	0.7396722625488837	-0.02646908453664054	0.001	0.001	29.0	0.0002739078342101962	
0.1668612831756985	0.9771297340503836	0.15710931190531588	-0.7238199061899014	0.001	0.001	26.0	0.00027429929624205973	
0.6394166393051286	0.7808826423873724	0.17025932726915416	-0.3413154745399911	0.001	0.001	28.0	0.00007274224584130215	
0.11139783528845563	0.8804034768650637	-0.3063962872183738	0.24410420939690802	0.001	0.001	16.0	0.00007673277493324688	
0.10579618819718443	0.11395797199598627	-0.24294820253445693	-0.5840090221263712	0.001	0.001	26.0	0.00020004518351986186	
0.30315199061801607	0.43142859381967436	-0.11951178659094434	0.7611194967966917	0.001	0.001	16.0	0.0002967929777691042	
0.7032868552383805	0.21787418580340376	-0.2438259711000207	0.331293776205412	0.001	0.001	13.0	0.00008460333516765488	
0.12125890169677568	0.18233948324864474	0.2761517081811565	0.39819448275404107	0.001	0.001	14.0	0.00011740930601356446	
0.9820057573673516	0.6481845917623092	0.37035570402799384	0.1965425270471619	0.001	0.001	25.0	0.00008789615622207769	
0.9851563249076759	0.5984666149603413	-0.09610693450273233	0.08149440995855006	0.001	0.001	16.0	0.000007938940857002353	
0.2586466383659262	0.207998271554769	0.6551011164919456	-0.9880141119315696	0.001	0.001	21.0	0.0007026646791024608	
0.3918067258641113	0.48508422606820634	0.6680923230126106	-0.3386446699544129	0.001	0.001	16.0	0.0002805137822784598	
0.44331684315344927	0.11888309433832232	0.4344816861670415	-0.7888801814555378	0.001	0.001	11.0	0.00040555313815393893	
0.867314217014225	0.14369816799513724	0.014355220690184772	0.19216347912571338	0.001	0.001	22.0	0.000018566437535381195	
0.9767138888326987	0.22282256797356906	0.5898295980184692	0.40009918405729716	0.001	0.001	14.0	0.000253989155890972	
0.8869737475880435	0.14389433270612886	0.37289481140709096	-0.062389272293568054	0.001	0.001	28.0	0.00007147148083582545	
0.6832490522684285	0.05719951942951308	-0.18071696080218233	-0.25589442701346404	0.001	0.001	18.0	0.00004907028884906329	
0.7838844891543398	0.9665317772647845	-0.11808836877248352	0.3646384616107422	0.001	0.001	16.0	0.00007345303526259738	
0.09242606152521379	0.8828765252793627	0.29642274538531366	-0.10787392046527311	0.001	0.001	19.0	0.00004975161334915728	
0.09004049187159813	0.0081665798210915	-0.5519080536280951	-0.1978965109168905	0.001	0.001	10.0	0.00017188276434631564	
0.3783215654766469	0.11477119142468742	-0.9443134071802086	0.8368332661654074	0.001	0.001	30.0	0.000796008863170679	
0.44783725855222856	0.7210689476305581	-0.2629620657538183	0.13384191270582965	0.001	0.001	14.0	0.00004353135281113519	
0.6848462689094481	0.5115173907399175	0.8166970270212263	0.15704069068690002	0.001	0.001	10.0	0.0003458279062383641	
0.951461004243747	0.29444361654228757	0.11810613481720145	-0.6497917803011938	0.001	0.001	31.0	0.0002180892084142269	
0.04415821454773482	0.9877609693968155	0.12268631669615414	-0.16150254967731648	0.001	0.001	21.0	0.00002056750292837155	
0.7062566297312465	0.39417524407074	0.258390860289812	0.2233250138040681	0.001	0.001	22.0	0.00005831994923594817	
0.8548463254326438	0.006608768328531777	0.5055015712081935	0.4329710547527694	0.001	0.001	20.0	0.00022149788637383902	
