v_0	v_1	v_2	
0.0	0.6622949718119423	0.9206098546668388	
0.0	0.0	NaN	
0.0	0.40170393580036934	NaN	
0.0	0.5242075946010512	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.6298384584365464	NaN	
0.0	0.33423004232756526	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.19137933448675343	NaN	
0.0	0.0	NaN	
0.0	0.35306307251550484	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.2457850467884224	NaN	
0.0	0.6197792960663827	NaN	
0.0	0.44185800295690475	NaN	
0.0	0.7206374332385478	NaN	
0.0	0.4377566008004643	NaN	
0.0	0.41471309813062707	NaN	
0.0	0.2706024080751565	NaN	
0.0	0.13571553022695654	NaN	
0.0	0.0	NaN	
0.0	0.6380838779960502	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.14687404374071947	NaN	
0.0	0.0	NaN	
0.0	0.14810515621433884	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.23190876164189064	NaN	
0.0	0.37614629048860887	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.9774915293159048	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.48786480282697137	NaN	
0.0	0.0	NaN	
0.0	0.4227935767627627	NaN	
0.0	0.38570191514714364	NaN	
0.0	0.0	NaN	
0.0	0.4387302288262731	NaN	
0.0	0.10419283674944084	NaN	
0.0	0.0	NaN	
0.0	0.40278531763939057	NaN	
0.0	0.3456425577388555	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.4439548788107866	NaN	
0.0	0.0	NaN	
0.0	0.5783767211438827	NaN	
0.0	0.3560748875762561	NaN	
