time	e_tot	e_0	e_1
0.0	1.9999999999998352	1.9999999999998352	
0.00000031536779987493396	1.9999999999998355	1.9999999999998355	
0.000013701152389523597	1.9999999999998355	1.9999999999998355	
0.00004555908569788482	1.9999999999998357	1.9999999999998357	
0.000047556506160589025	1.9999999999998355	1.9999999999998355	
0.000049636066170887424	1.9999999999998355	1.9999999999998355	
0.00005116483528680064	1.999999999999836	1.999999999999836	
0.00014450168950832953	1.999999999999836	1.999999999999836	
0.0001751776004801905	1.999999999999836	1.999999999999836	
0.0002325258742583036	1.999999999999836	1.999999999999836	
0.0002372525985889422	1.999999999999836	1.999999999999836	
0.00025851427610384644	1.9999999999998357	1.9999999999998357	
0.00033472501990076817	1.9999999999998357	1.9999999999998357	
0.0003673665230301616	1.9999999999998364	1.9999999999998364	
0.0003809038170247973	1.9999999999998361	1.9999999999998361	
0.00039038109783087207	1.9999999999998361	1.9999999999998361	
0.0003916198457616945	1.999999999999836	1.999999999999836	
0.00039382429579443195	1.999999999999836	1.999999999999836	
0.000424178904298942	1.9999999999998357	1.9999999999998357	
0.0004598612494552737	1.9999999999998352	1.9999999999998352	
0.00046286822554048035	1.9999999999998355	1.9999999999998355	
0.0004746255306275884	1.999999999999835	1.999999999999835	
0.0005358603644635073	1.9999999999998357	1.9999999999998357	
0.0005473428043348151	1.9999999999998357	1.9999999999998357	
0.0005565812815461118	1.9999999999998357	1.9999999999998357	
0.000566182615525534	1.9999999999998361	1.9999999999998361	
0.0005710196369575934	1.999999999999836	1.999999999999836	
0.0006225918310544793	1.999999999999836	1.999999999999836	
0.0006559339397065817	1.999999999999836	1.999999999999836	
0.0006792590572131928	1.9999999999998357	1.9999999999998357	
0.0006918827656864985	1.9999999999998357	1.9999999999998357	
0.0007181770057455439	1.999999999999836	1.999999999999836	
0.0007602321645978301	1.9999999999998361	1.9999999999998361	
0.0007642463144081797	1.999999999999835	1.999999999999835	
0.0007817423500282257	1.9999999999998348	1.9999999999998348	
0.0008301081321421914	1.9999999999998341	1.9999999999998341	
0.0008359780502764909	1.9999999999998344	1.9999999999998344	
0.0008850741910422786	1.999999999999835	1.999999999999835	
0.0009076491731256071	1.9999999999998355	1.9999999999998355	
0.0009283882447684307	1.9999999999998355	1.9999999999998355	
0.0009893082128139598	1.9999999999998364	1.9999999999998364	
0.0010086409060552275	1.9999999999998372	1.9999999999998372	
0.001016666048633046	1.9999999999998372	1.9999999999998372	
0.0010273303771220284	1.9999999999998372	1.9999999999998372	
0.001046812369653196	1.999999999999838	1.999999999999838	
0.0010559384149008975	1.999999999999837	1.999999999999837	
0.0010817386093279404	1.9999999999998372	1.9999999999998372	
0.0011421792597378516	1.9999999999998377	1.9999999999998377	
0.0011424495573522286	1.9999999999998384	1.9999999999998384	
0.0011444333286362146	1.999999999999839	1.999999999999839	
0.001158080135544378	1.999999999999839	1.999999999999839	
0.0011777663932080742	1.9999999999998395	1.9999999999998395	
0.001185747229114033	1.9999999999998397	1.9999999999998397	
0.0012195385040367557	1.9999999999998397	1.9999999999998397	
0.0012230734769612837	1.9999999999998395	1.9999999999998395	
0.0012385933155265492	1.9999999999998395	1.9999999999998395	
0.0012455893235287488	1.9999999999998397	1.9999999999998397	
0.0012507530625787194	1.9999999999998397	1.9999999999998397	
0.0012535711520547384	1.99999999999984	1.99999999999984	
0.0012910166668824176	1.99999999999984	1.99999999999984	
0.0012937794426549102	1.9999999999998397	1.9999999999998397	
0.0013034226236696691	1.9999999999998397	1.9999999999998397	
0.001307064607463146	1.9999999999998423	1.9999999999998423	
0.0013362066551946541	1.999999999999842	1.999999999999842	
0.0013667144850443547	1.999999999999842	1.999999999999842	
0.0013810998288479673	1.999999999999842	1.999999999999842	
0.0014151514643879436	1.9999999999998423	1.9999999999998423	
0.0014196277664994866	1.999999999999843	1.999999999999843	
0.001424127255938472	1.9999999999998432	1.9999999999998432	
0.0014247366984342213	1.9999999999998435	1.9999999999998435	
0.0014577405335204194	1.9999999999998437	1.9999999999998437	
0.0014853523216841987	1.999999999999844	1.999999999999844	
0.0015390057582996598	1.999999999999844	1.999999999999844	
0.0015411135686459276	1.9999999999998443	1.9999999999998443	
0.0015551840186069517	1.9999999999998443	1.9999999999998443	
0.0015751615926904079	1.9999999999998448	1.9999999999998448	
0.0015925768684707338	1.9999999999998448	1.9999999999998448	
0.0016206230874261395	1.9999999999998441	1.9999999999998441	
0.0016496411167118699	1.999999999999845	1.999999999999845	
0.0016545516481455051	1.9999999999998455	1.9999999999998455	
0.0018102168610139226	1.9999999999998486	1.9999999999998486	
0.0018170534230700795	1.9999999999998486	1.9999999999998486	
0.0018665012742512725	1.9999999999998488	1.9999999999998488	
0.0018681561443870526	1.999999999999849	1.999999999999849	
0.0018700342157391722	1.9999999999998486	1.9999999999998486	
0.0019100638160335771	1.9999999999998492	1.9999999999998492	
0.00191977444289984	1.999999999999849	1.999999999999849	
0.001923914336230384	1.999999999999849	1.999999999999849	
0.001973249929329829	1.999999999999849	1.999999999999849	
0.001996050159159741	1.9999999999998488	1.9999999999998488	
0.0020049004647211847	1.9999999999998488	1.9999999999998488	
0.002017586263978982	1.9999999999998483	1.9999999999998483	
0.0020185449440966673	1.9999999999998483	1.9999999999998483	
0.0020250252975210353	1.9999999999998483	1.9999999999998483	
0.002037435710070759	1.999999999999848	1.999999999999848	
0.0020425702503425193	1.999999999999848	1.999999999999848	
0.0020607980384865347	1.9999999999998481	1.9999999999998481	
0.002088191713660267	1.9999999999998481	1.9999999999998481	
0.00210790505916626	1.9999999999998486	1.9999999999998486	
