x	y	v_x	v_y	radius	mass	count	energy
0.667843703213963	0.7929044337490329	1.138271689178278	-0.5921293865549291	0.001	0.001	13.0	0.0008231398244033433	
0.6349781600872122	0.5981235209252257	0.9403095430894246	0.9353404411905746	0.001	0.001	12.0	0.0008795218888758106	
0.01627986818279639	0.39234887924721995	-0.5640836407370533	0.4234913632422095	0.001	0.001	3.0	0.000248767644243957	
0.05718401186995535	0.18837656971410238	-0.5442303855584112	-0.13213082462594383	0.001	0.001	6.0	0.0001568226336906944	
0.016595675861950765	0.7349227618313044	0.6682205369476111	1.3659832949029371	0.001	0.001	7.0	0.0011562145239762192	
0.8501518605587716	0.7614195270745097	1.243820449557318	-0.826268525895673	0.001	0.001	6.0	0.0011149044938113886	
0.8103863469867609	0.26214388242928854	-0.06439119656970971	-1.3796683705415533	0.001	0.001	7.0	0.0009538155194342321	
0.6794389065694967	0.627607341040964	-0.994482575945934	0.9146065682641363	0.001	0.001	11.0	0.0009127503842859804	
0.9126087958131283	0.9528352924667578	0.25929965719181647	0.29673454429522134	0.001	0.001	8.0	0.00007764385099894311	
0.7401377347176803	0.6571814942466843	0.31108181400832824	-0.041159702885078864	0.001	0.001	10.0	0.00004923300807415005	
0.6808117536861923	0.7669266021018974	0.033707605552403375	1.1971935904563478	0.001	0.001	11.0	0.0007172043478509188	
0.29153751837076464	0.4862188278992012	1.161690652769069	0.8040663177544359	0.001	0.001	9.0	0.0009980239080391016	
0.44043714872555995	0.5062539939658972	-0.3469727446727604	-0.015994727886617266	0.001	0.001	7.0	0.00006032295843295776	
0.6799192155564724	0.14003789708567807	-0.3685108417374854	0.11570900851348734	0.001	0.001	7.0	0.00007459440756462213	
0.01856585196537029	0.6828077831950707	0.7510002863382851	0.11161442301070945	0.001	0.001	8.0	0.00028822960475209994	
0.598257723251452	0.556638004930419	-0.16634176246838783	-0.3728851976862436	0.001	0.001	8.0	0.0000833564762972993	
0.5334852791974556	0.2993078166791717	0.033121472476946245	0.44742968573392167	0.001	0.001	10.0	0.00010064517780749851	
0.7340069855967258	0.45827202338609313	0.1620610642116984	0.6619030601709097	0.001	0.001	7.0	0.00023218972479852163	
0.8390498343837249	0.333498851660159	0.3933113661808387	0.9547793378572682	0.001	0.001	7.0	0.0005331487073831008	
0.6506701733844138	0.08455037429475322	-0.3064942910845144	1.341725787275019	0.001	0.001	5.0	0.0009470834193530843	
0.09368836882092309	0.8549879319994792	0.1976810635984485	-0.33347704847023285	0.001	0.001	15.0	0.00007514237238091593	
0.6495729618635593	0.7210006941101971	0.6327852724875895	-1.0410504122900035	0.001	0.001	8.0	0.0007421015810031895	
0.16268324426917743	0.8853231950275241	0.14509098463203784	0.39960030897497634	0.001	0.001	13.0	0.0000903659003771954	
0.2755517432622839	0.13286604554926926	0.282731989044745	0.33205875212680985	0.001	0.001	7.0	0.00009510019624660598	
0.7021235789621495	0.05577345560564296	-0.1014026218181972	-0.567895263904412	0.001	0.001	12.0	0.0001663937612383331	
0.892840155028008	0.7969840253334725	0.6927661119200519	1.214406317138381	0.001	0.001	9.0	0.000977353794465216	
0.7286863301683427	0.4973500862918201	0.7652480979649671	-0.9222130635028466	0.001	0.001	3.0	0.0007180407929671526	
0.36826037202421036	0.756096393118431	-0.1697129946702579	-0.03723622632387097	0.001	0.001	14.0	0.000015094518555394765	
0.5367626612292821	0.5389710937803114	-0.4283209669514031	-0.44091008701026263	0.001	0.001	12.0	0.00018893027777879115	
0.6027296369981651	0.3693484023358522	0.7218911495039725	-0.6056102399737361	0.001	0.001	9.0	0.00044394529724660646	
0.052504445819930204	0.7151201595189729	0.8073381253685746	-0.6600908941848589	0.001	0.001	10.0	0.0005437574186297053	
0.480696885615245	0.3828103528576528	0.23189125795369883	0.5709474530337602	0.001	0.001	7.0	0.00018987727482054336	
0.6725714820456885	0.9244559520474406	1.4131305784644153	1.8076956713783108	0.001	0.001	8.0	0.002632350836055527	
0.44145721485235945	0.20399582860706042	0.8461544396074945	1.281344349134372	0.001	0.001	13.0	0.0011789103383630301	
0.1369774433216312	0.40566933652951614	0.5727387463648276	-0.9232163605513324	0.001	0.001	10.0	0.0005901790599886011	
0.8978738942592138	0.28308207558388815	0.09811428400683886	-0.34058698340784865	0.001	0.001	6.0	0.00006281295299651641	
0.011320101763425678	0.6474767755559591	-0.8172785470425183	0.9965720967789209	0.001	0.001	11.0	0.0008305500837671322	
0.5965494385709937	0.2653653410584495	0.20083557703190902	1.0339074496238532	0.001	0.001	7.0	0.0005546497716947203	
