v_0	v_1	v_2	
0.0	0.0	2.8514965835572212	
0.0	0.0	NaN	
0.0	1.713562425204557	NaN	
0.0	2.4607122594183735	NaN	
0.0	1.5765493438533755	NaN	
0.0	0.9907897724689587	NaN	
0.0	4.279487872626805	NaN	
0.0	1.6566819388437	NaN	
0.0	0.0	NaN	
0.0	0.6971741088137791	NaN	
0.0	1.1229097346800554	NaN	
0.0	0.15433804344581448	NaN	
0.0	0.6071509174980398	NaN	
0.0	3.1315889018040055	NaN	
0.0	1.223166662595269	NaN	
0.0	0.0	NaN	
0.0	0.8178816881876139	NaN	
0.0	1.1644881023672489	NaN	
0.0	2.3561502392647746	NaN	
0.0	5.09523808606922	NaN	
0.0	0.27438975621533274	NaN	
0.0	0.5199942624473161	NaN	
0.0	0.0	NaN	
0.0	1.0724166869003329	NaN	
0.0	0.0	NaN	
0.0	3.091596206859369	NaN	
0.0	1.136384971000723	NaN	
0.0	0.0	NaN	
0.0	1.9075754284303645	NaN	
0.0	2.1349935358380754	NaN	
0.0	1.0075016112365107	NaN	
0.0	1.7347331742242915	NaN	
0.0	1.7640814037647545	NaN	
0.0	1.8516115549881065	NaN	
0.0	1.68934188177126	NaN	
0.0	0.712482782093163	NaN	
0.0	1.55675721483879	NaN	
0.0	1.8298941052733408	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.9095513812580844	NaN	
0.0	0.0	NaN	
0.0	0.36722446627291866	NaN	
0.0	1.5901692200749806	NaN	
0.0	1.0300138232015146	NaN	
0.0	0.0	NaN	
0.0	0.47518363566001304	NaN	
0.0	0.947044424224254	NaN	
0.0	1.5428385855703317	NaN	
0.0	1.860551714607919	NaN	
0.0	1.8322128668858186	NaN	
0.0	0.8434851890515965	NaN	
0.0	1.8880771548448465	NaN	
0.0	0.4030162179230639	NaN	
0.0	0.795013346619924	NaN	
0.0	1.0279215429543527	NaN	
0.0	1.8285615127099069	NaN	
0.0	0.0	NaN	
0.0	2.047554953693122	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.14603144853705832	NaN	
0.0	0.6889054338486371	NaN	
0.0	1.9948100861785634	NaN	
0.0	0.22742168182929626	NaN	
0.0	0.0	NaN	
0.0	3.782386884248537	NaN	
0.0	1.0868442646657899	NaN	
0.0	0.8858896914023241	NaN	
0.0	1.7130658825798761	NaN	
0.0	1.4069432079953328	NaN	
0.0	1.4730325477124457	NaN	
0.0	2.22948759383256	NaN	
0.0	1.0075357077289655	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.7537229499900376	NaN	
0.0	0.0	NaN	
0.0	1.6222192311278731	NaN	
0.0	1.8566443659902525	NaN	
0.0	2.057124785834603	NaN	
0.0	1.345159278391272	NaN	
0.0	1.6679220983194076	NaN	
0.0	0.3752179956216344	NaN	
0.0	0.4188533759409667	NaN	
0.0	0.15668219032860736	NaN	
0.0	1.8919278843804384	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	2.2228523269952456	NaN	
0.0	0.0	NaN	
0.0	1.2721885050172252	NaN	
0.0	3.773416164811955	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.1591642165963405	NaN	
0.0	1.4919925484267496	NaN	
0.0	0.0	NaN	
0.0	0.5154735806820666	NaN	
0.0	0.0	NaN	
0.0	1.858969673801933	NaN	
0.0	0.6375629864497054	NaN	
0.0	0.0	NaN	
0.0	0.19997579322499118	NaN	
0.0	0.0	NaN	
0.0	0.8724754322112058	NaN	
0.0	1.3232342425213357	NaN	
0.0	1.7925416463579378	NaN	
0.0	0.0	NaN	
0.0	4.1738968903677485	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.3042467956324133	NaN	
0.0	1.1694431071579465	NaN	
0.0	0.11983258730332778	NaN	
0.0	0.0	NaN	
0.0	1.5150085785425755	NaN	
0.0	0.0	NaN	
0.0	0.3610526673024156	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.4837286720543167	NaN	
0.0	0.0	NaN	
0.0	0.43679092672816766	NaN	
0.0	0.7831470215228531	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.3728898422597452	NaN	
0.0	0.0	NaN	
0.0	1.3772148799346629	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	2.3880329703693257	NaN	
0.0	1.0508516084457231	NaN	
0.0	2.1864646448735385	NaN	
0.0	1.6435384857686162	NaN	
0.0	0.18593495483059508	NaN	
0.0	0.4877177254075346	NaN	
0.0	1.637125831714195	NaN	
0.0	2.948852693814505	NaN	
0.0	1.4709226176360966	NaN	
0.0	0.24035092207386907	NaN	
0.0	0.0	NaN	
0.0	0.8918444960844403	NaN	
0.0	2.406884032419848	NaN	
0.0	1.27798105653879	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.14770683194404852	NaN	
0.0	0.0	NaN	
0.0	0.630260727774975	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.548247950379301	NaN	
0.0	2.8787776498613202	NaN	
0.0	1.3489249056985866	NaN	
0.0	4.59755489285664	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	2.1974242318107353	NaN	
0.0	1.493549982089396	NaN	
0.0	2.129571293497337	NaN	
0.0	0.4789849048795866	NaN	
0.0	1.4174648659463462	NaN	
0.0	1.291456294594219	NaN	
0.0	1.5203086751216182	NaN	
0.0	2.2513794097014186	NaN	
0.0	0.0	NaN	
0.0	1.8161612618151866	NaN	
0.0	0.5168448712257012	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.30443320851673	NaN	
0.0	0.0	NaN	
0.0	3.133637447505615	NaN	
0.0	0.9488413231065334	NaN	
0.0	0.4024112453231212	NaN	
0.0	0.44332588589115535	NaN	
0.0	2.467489186217952	NaN	
0.0	0.8520214737989306	NaN	
0.0	1.2138448114482294	NaN	
0.0	0.9998392431519705	NaN	
0.0	0.7742817200070221	NaN	
0.0	3.4632944489843402	NaN	
0.0	0.0	NaN	
0.0	1.048483219208434	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.9713956657664168	NaN	
0.0	4.0352265008873545	NaN	
0.0	0.0	NaN	
0.0	4.957513662602861	NaN	
0.0	3.47312325661733	NaN	
0.0	0.4533782633685655	NaN	
0.0	1.323126528817822	NaN	
0.0	0.0	NaN	
0.0	1.4199037355698176	NaN	
0.0	0.0	NaN	
0.0	1.7019530922913741	NaN	
0.0	1.2080098188702797	NaN	
0.0	0.0	NaN	
0.0	1.6216283286136022	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.4098090990417571	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.7009280494148906	NaN	
0.0	2.429581619293762	NaN	
0.0	0.2597031609291547	NaN	
0.0	1.1083535421897064	NaN	
0.0	0.8701633658838792	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.8560417685383781	NaN	
0.0	0.0	NaN	
0.0	0.5111623710333835	NaN	
0.0	0.7881683195608554	NaN	
0.0	0.0	NaN	
0.0	0.5957326315168864	NaN	
0.0	0.21060792426145764	NaN	
0.0	2.0395523393456116	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	2.402882568261409	NaN	
0.0	0.49946960709628546	NaN	
0.0	0.0	NaN	
0.0	0.9056211677834932	NaN	
0.0	2.162372548868375	NaN	
0.0	0.5487342734117989	NaN	
0.0	2.25469979393102	NaN	
0.0	0.0	NaN	
0.0	1.5418454980069747	NaN	
0.0	1.3673338015029632	NaN	
0.0	0.0	NaN	
0.0	0.6657574105083628	NaN	
0.0	0.0	NaN	
0.0	0.9072284152225532	NaN	
0.0	0.6879568189180681	NaN	
0.0	0.8936886979833334	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	3.5471378394473083	NaN	
0.0	0.5366925097896162	NaN	
0.0	0.0	NaN	
0.0	0.21631283079073388	NaN	
0.0	1.3675232254456473	NaN	
0.0	0.3535320103821834	NaN	
0.0	0.0	NaN	
0.0	1.9135529535340263	NaN	
0.0	0.5664040771612372	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	2.201624423855966	NaN	
0.0	1.3616305709282452	NaN	
0.0	0.6275906384594462	NaN	
0.0	1.3567030364678367	NaN	
0.0	1.2613779238211777	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.4316193790600078	NaN	
0.0	1.8758862592670018	NaN	
0.0	0.0	NaN	
0.0	0.19299900538084838	NaN	
0.0	2.0495897593858334	NaN	
0.0	0.0	NaN	
0.0	1.8111765516788239	NaN	
0.0	1.4380351297252714	NaN	
0.0	1.3737883129752404	NaN	
0.0	0.0	NaN	
0.0	1.5662576627632883	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.38450115988084016	NaN	
0.0	0.0	NaN	
0.0	0.10440248406710202	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	2.862620902647447	NaN	
0.0	0.5477513936214267	NaN	
0.0	0.3350440593522365	NaN	
0.0	0.11994987200212552	NaN	
0.0	0.08976930255617302	NaN	
0.0	2.621375232968872	NaN	
0.0	0.0	NaN	
0.0	3.0854411642943957	NaN	
0.0	1.504004393592977	NaN	
0.0	0.0	NaN	
0.0	2.231039743386069	NaN	
0.0	0.0	NaN	
0.0	0.9406256828168241	NaN	
0.0	0.5011369135765437	NaN	
0.0	0.9308630903518873	NaN	
0.0	0.6000705039899009	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.8534958697518428	NaN	
0.0	2.2041849264614295	NaN	
0.0	1.796466716492564	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.1828585840923582	NaN	
0.0	0.9993769882827118	NaN	
0.0	1.7336120548855436	NaN	
0.0	0.8184947254572902	NaN	
0.0	0.3555212167429459	NaN	
0.0	1.1310218149364069	NaN	
0.0	4.3773947857696	NaN	
0.0	0.0	NaN	
0.0	1.3296502647278352	NaN	
0.0	1.573840741725923	NaN	
0.0	0.0	NaN	
0.0	0.8870999027753409	NaN	
0.0	0.0	NaN	
0.0	2.1421484632169028	NaN	
0.0	2.0514609959924615	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.6156460794637967	NaN	
0.0	1.078967993436458	NaN	
0.0	0.0	NaN	
0.0	2.7319381226570396	NaN	
0.0	0.40620934650932694	NaN	
0.0	1.0274058616186543	NaN	
0.0	0.0	NaN	
0.0	0.7812005495187595	NaN	
0.0	0.0	NaN	
0.0	1.8664800178690326	NaN	
0.0	1.307402420964793	NaN	
0.0	1.456149078724032	NaN	
0.0	0.0	NaN	
0.0	0.5617731016102212	NaN	
0.0	0.0	NaN	
0.0	0.5397093039684936	NaN	
0.0	1.0670162379689792	NaN	
0.0	0.21940929590002842	NaN	
0.0	2.148282827553422	NaN	
0.0	1.5323936854234395	NaN	
0.0	0.0	NaN	
0.0	1.6210762954599491	NaN	
0.0	1.0726486045386983	NaN	
0.0	1.5952576021471678	NaN	
0.0	0.5043862071250816	NaN	
0.0	0.0	NaN	
0.0	5.332854072357957	NaN	
0.0	0.4770884332605309	NaN	
0.0	0.5186224891418902	NaN	
0.0	0.0	NaN	
0.0	1.9309048099484247	NaN	
0.0	0.33468026016296337	NaN	
0.0	0.6394079960437568	NaN	
0.0	0.6961224976252648	NaN	
0.0	0.0	NaN	
0.0	1.8222801168896627	NaN	
0.0	0.0	NaN	
0.0	2.4054070316217984	NaN	
0.0	1.537510621307467	NaN	
0.0	0.0	NaN	
0.0	2.121109240953704	NaN	
0.0	0.0	NaN	
0.0	0.9441485768444231	NaN	
0.0	1.4881494140082212	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.8178388460724637	NaN	
0.0	0.8929298091941639	NaN	
0.0	0.0	NaN	
0.0	2.8588511810177093	NaN	
0.0	0.0	NaN	
0.0	1.2400922038701843	NaN	
0.0	0.0	NaN	
0.0	1.802950562220892	NaN	
0.0	1.4312069349328385	NaN	
0.0	1.2510016835689066	NaN	
0.0	1.53434740246334	NaN	
0.0	3.0000095555369506	NaN	
0.0	0.06717702701584026	NaN	
0.0	0.9145456411541143	NaN	
0.0	0.0	NaN	
0.0	1.3712047735750181	NaN	
0.0	0.0	NaN	
0.0	2.4419545959075757	NaN	
0.0	0.0	NaN	
0.0	1.0903980837183516	NaN	
0.0	0.06516242741007652	NaN	
0.0	2.214209518528623	NaN	
0.0	0.0	NaN	
0.0	2.1558887689615025	NaN	
0.0	0.1436603398807657	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.2989182730190588	NaN	
0.0	0.5268473848648136	NaN	
0.0	0.8913508759648902	NaN	
0.0	0.0	NaN	
0.0	1.153341038787413	NaN	
0.0	1.5094385573990294	NaN	
0.0	0.9390808811655277	NaN	
0.0	0.45411494933027036	NaN	
0.0	0.29437250298739004	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	2.6543190341885508	NaN	
0.0	0.0	NaN	
0.0	1.4149848534180767	NaN	
0.0	0.0	NaN	
0.0	2.036060186713199	NaN	
0.0	1.1022807325340234	NaN	
0.0	0.0	NaN	
0.0	1.8053612019016583	NaN	
0.0	1.9756383922327925	NaN	
0.0	1.0610492295436185	NaN	
0.0	2.9826096501985457	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.8389884969312762	NaN	
0.0	2.384627889087979	NaN	
0.0	0.6651778270026483	NaN	
0.0	0.0	NaN	
0.0	3.898400970811581	NaN	
0.0	1.0775966436604099	NaN	
0.0	2.1267452187856413	NaN	
0.0	1.2639802400955327	NaN	
0.0	0.8530273649091451	NaN	
0.0	2.4773898738903894	NaN	
0.0	0.0	NaN	
0.0	0.4183973214540032	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	1.4534924754004073	NaN	
0.0	0.36391556788781837	NaN	
0.0	0.0	NaN	
0.0	0.0	NaN	
0.0	3.6855984848752295	NaN	
0.0	0.0	NaN	
0.0	1.3808530070937783	NaN	
3.0	NaN	NaN	
