v_0	v_1	v_2	
1.0	1.2581450301735002	1.3160619232953366	
1.0	1.4819297597313297	0.48731826238017945	
0.9999999999999999	2.076722723695679	0.429705174932953	
1.0	0.5626707213652777	0.21546890218965542	
0.9999999999999999	0.4747982255721554	0.781675234801297	
1.0	1.91725895318995	0.6568087449575581	
1.0	0.6152001335334146	0.8939196145971079	
0.9999999999999999	1.3292622146332995	0.7656204054238134	
1.0	1.9626654628010058	0.6104035712722224	
1.0	0.9858695794353973	0.7034513631881297	
1.0	0.8485353006856609	0.8219619820585428	
1.0	1.7798274792212532	0.6965586018849842	
1.0	0.24084627905991599	0.11234027439542622	
1.0	1.7220198279546597	0.7194046939300661	
0.9999999999999999	1.6606309548891407	0.1492342494123423	
1.0	2.185135546559624	0.3083641508659693	
1.0	1.3873437147357048	0.34635257615607984	
1.0	1.9107890728981423	0.8315678298659362	
1.0	1.928094781210844	0.7807554048250874	
1.0	1.1491837751831526	0.7390362333372876	
1.0	1.639021493914206	1.0104236688378685	
1.0	3.268235373635437	0.4718434901279836	
1.0	1.9383654309940297	0.7554443819273423	
1.0	2.5080875389840807	0.4560433783991058	
1.0	0.6302644442664719	0.5530800229566143	
1.0	1.0491863570205713	0.44424574700985864	
1.0	2.1611080120548687	0.7132248185498573	
1.0	2.1417927843250197	0.6762082476999887	
1.0	1.8722662824032938	0.14070428550516095	
1.0	1.815879890848687	0.15088378882840467	
1.0	1.6647960223828495	0.21626438324888136	
1.0	1.0113220385520858	0.7658988804063819	
1.0	3.639030138203237	0.18888544818458636	
1.0	1.6252010505585626	0.4370075557232761	
1.0	0.9202490044325228	0.569411068044998	
1.0	1.0334219202741926	0.6476025525126613	
1.0	0.5633057564377816	0.9520223295706244	
1.0	1.5559306227459309	0.0688923579778069	
1.0	0.6529230147150531	0.9843769658905722	
0.9999999999999999	1.297515103935814	0.8425433536761537	
1.0	1.4392651871390236	0.2883887735004084	
1.0	2.2476270503048275	0.15796639733747958	
1.0	0.25772739967611225	0.7816990273861714	
1.0	2.3922809655028128	0.2935502606922766	
1.0	0.6361300840066776	0.5679131871280532	
1.0	1.0552869373801232	0.6761302447554897	
0.9999999999999999	1.3490011212712465	0.6755126663886719	
1.0	1.7107016721163766	0.2719114387745889	
1.0	1.8009497296390815	0.6605083988825533	
1.0	0.6905162762424313	0.8437785477951402	
0.9999999999999999	1.1539297003071527	0.5923824647853474	
1.0	1.3934981520422816	0.40081307174832903	
1.0	2.108121883702524	0.6202984404539651	
1.0	1.3398006299287906	1.395964849364876	
1.0	1.6674889647019395	0.523603475988369	
1.0	1.1314018573888598	1.227309441955711	
1.0	2.702994862865281	1.3157675120123495	
1.0	0.45717160480604435	1.3389744269441313	
1.0	1.034016645884315	0.6899645653252179	
1.0	2.618300017592926	0.6716720205671928	
1.0	0.7876829974984078	0.9885307441874489	
1.0	1.0693137400234667	0.4732667605433624	
1.0	2.95876119325246	0.6535371273032823	
0.9999999999999999	2.8579794974684125	0.5930861130963992	
1.0	2.184185005772289	0.8489693761530999	
1.0	1.1517119613405726	0.523067455076744	
0.9999999999999999	1.1152635408873444	0.29660063216410054	
1.0	1.4822321799499543	0.7025354483581392	
1.0	2.228389770620757	1.0329551382051512	
1.0	1.9446715960052923	1.087138127923737	
1.0	2.0668215700928467	0.9432368070553321	
1.0	1.2520037349051307	0.029610494348028645	
1.0	0.9463925688121166	0.9255164852826897	
1.0	0.7767248147767436	0.5312595219476	
1.0	0.9284341569778515	0.4432063358108137	
0.9999999999999999	3.4471195939909682	0.6826475060136358	
1.0	0.311786678148071	1.3602514389105531	
1.0	1.9797114869644261	0.7510177975869271	
1.0	1.3375381461406306	0.20314987217208666	
1.0	1.52695146275884	0.5297677357914633	
1.0	0.546663298899648	0.9739563138614863	
0.9999999999999999	0.800652120234288	0.6302335707974918	
1.0	1.5911737229485283	0.7394382663829412	
0.9999999999999999	1.0533044461564791	0.29783966232790576	
1.0	1.3869308640580136	0.1796532177649461	
0.9999999999999999	0.7703564970732691	0.32578955666595405	
1.0	2.3572657950987286	0.5112796443343836	
0.9999999999999999	0.46883436161427466	1.201343536954276	
1.0	1.649626923817456	0.07573266822839658	
1.0	1.624600861885112	0.49772448295858346	
1.0	1.8060158789089666	1.1957864648229402	
0.9999999999999999	1.947274009240362	0.24540466025429464	
1.0	0.6916050161976117	0.5227842966163391	
1.0	0.9533368012930865	0.3793310155567739	
1.0	1.0073576070999886	0.6884868290718535	
1.0	1.7936489392599928	0.8171462778323031	
1.0	0.9946470330290307	1.2376265037094947	
1.0	1.3185410248978615	0.8892499816500748	
0.9999999999999999	1.406428131698133	0.8219959376583676	
