v_0	v_1	
1.0	1.7472370873096865	
1.0	1.5306915990406045	
1.0	0.840167086506349	
0.9999999999999999	1.1383963547962697	
1.0	1.716191607358315	
1.0	1.480650079108928	
1.0	0.16751988718041097	
1.0	0.8609013947855705	
0.9999999999999999	0.8110773071183586	
1.0	0.8989079068868736	
1.0	2.4968495976049745	
1.0	0.10804828060390287	
1.0	1.2512537812023374	
1.0	0.6836675519382691	
1.0	0.4755506789691262	
1.0	0.6747324559167964	
0.9999999999999999	0.5576259749313934	
1.0	0.6627310490543687	
0.9999999999999999	1.0622710991083757	
1.0	0.5289506736878963	
1.0	1.7978158534834838	
0.9999999999999999	0.9735498219847174	
0.9999999999999999	1.482849018386203	
1.0	0.9376500413824349	
1.0	1.1649813317266282	
1.0	1.7824987411953963	
1.0	0.7074399181140449	
1.0	0.6651148153250492	
0.9999999999999999	0.4415760093738095	
1.0	0.5874440176430584	
1.0	0.7601073784505038	
1.0	1.3452923527806777	
1.0	0.651533545134742	
1.0	0.9036597260342416	
1.0	0.6522611686182727	
1.0	0.47508666189372867	
1.0	0.5837610764289417	
1.0	0.4664227255147301	
0.9999999999999999	1.0789341588338746	
1.0	0.6709676439056478	
1.0	1.207141233696174	
1.0	0.6434579816158161	
1.0	0.41355654936004144	
1.0	0.26821803592963306	
1.0	1.1606012510239656	
1.0	0.9273768032656631	
1.0	0.4417015666345941	
0.9999999999999999	0.9952125189047023	
0.9999999999999999	0.754474013624184	
1.0	0.6899681180404418	
1.0	1.0506198866332501	
1.0	0.3782152249358601	
1.0	1.3144703372292528	
0.9999999999999999	0.7772684399941627	
1.0	0.9672241836419219	
1.0	0.97318849540145	
0.9999999999999999	0.15104349321797816	
1.0	1.8090310820195545	
1.0	0.7000005326971459	
1.0	0.25553802335029013	
1.0	0.3490822451286676	
1.0	0.7833199183138189	
1.0	0.9403219875030676	
1.0	0.9226761678580945	
1.0	1.6086905334505992	
1.0	0.9335220658879108	
1.0	0.889313151898025	
1.0	0.5554409856157274	
1.0	0.5062543474048468	
1.0	2.1142367060467486	
1.0	0.9504240784928997	
1.0	0.17830079562393333	
1.0	0.42053752091192204	
1.0	0.3384886554718872	
0.9999999999999999	0.9620145322524472	
1.0	0.8702581023617633	
1.0	0.9280902067177376	
1.0	0.4432318993884129	
0.9999999999999999	0.6991180777461283	
1.0	0.983514371256231	
1.0	0.9487935163716428	
1.0	0.8909780918643957	
1.0	0.5661773245195708	
1.0	1.5392031636070889	
1.0	1.1498811716327375	
1.0	0.3893964342429485	
1.0	1.824434152738346	
0.9999999999999999	0.6507997730579655	
0.9999999999999999	0.8749155697269786	
1.0	0.8231393772560263	
1.0	1.094585580886443	
1.0	1.0923340922786207	
1.0	1.0141730438940078	
1.0	0.4938350508374601	
1.0	1.2181495155748803	
1.0	0.38956735074854615	
1.0	1.5878240760017	
1.0	0.5816978806781959	
1.0	1.1208039627845996	
1.0	0.934294620272061	
1.0	0.9439034906494163	
1.0	0.7057260865094651	
1.0	2.9332746823013993	
0.9999999999999999	1.4402105011144561	
1.0	1.139233896258903	
1.0	1.125001126277599	
1.0	0.44840954281702433	
1.0	0.29170534447490154	
1.0	0.3705391429794974	
1.0	1.2012020566170203	
1.0	1.3332157413041248	
1.0	1.1982490655448548	
1.0	0.5525626933795377	
1.0	1.0110381576582477	
1.0	1.217445705479344	
1.0	0.6813609674479129	
1.0	0.829797857561171	
1.0	1.5788167238241684	
1.0	0.814606608807224	
1.0	0.8095815559003209	
1.0	2.0147204256756797	
1.0	0.9246913493615669	
1.0	0.5856007744271865	
1.0	1.0524700174583994	
1.0	1.6433480835356176	
1.0	1.0069784465630223	
1.0	1.529952565764129	
1.0	0.989504036476839	
1.0	0.7583750706504034	
1.0	0.6948939413550217	
1.0	0.32783238912058055	
1.0	0.40043261436784716	
0.9999999999999999	0.8419834431380228	
0.9999999999999999	0.3795598460370124	
1.0	1.02434843045478	
1.0	0.8668719983184977	
1.0	0.6373766823429997	
1.0	0.4915502080891044	
1.0	0.6453596149409766	
1.0	0.8839465365931197	
1.0	1.0121682174260398	
0.9999999999999999	0.6881873796224073	
1.0	0.683145959123997	
1.0	0.8540508182056232	
1.0	1.0291117622830255	
0.9999999999999999	0.9378399688805257	
1.0	0.49819482854778563	
1.0	0.7247457994018932	
1.0	1.491555101771457	
1.0	0.32756487665423695	
1.0	1.745418736048761	
1.0	0.17839443085185994	
1.0	0.3216845600796033	
1.0	1.4217760305299898	
1.0	2.0857909822210057	
0.9999999999999999	0.9147099108226314	
1.0	0.872288086416762	
0.9999999999999999	0.752964336502059	
1.0	0.8845475527394915	
1.0	1.1062603080813092	
1.0	1.6442735379931497	
1.0	1.0009837476804695	
1.0	0.7918735743991906	
1.0	0.7913691268649795	
1.0	1.4673828741543855	
1.0	0.8937866088124192	
1.0	1.1982334313444902	
1.0	1.1852062991903844	
1.0	0.45975136071602807	
1.0	0.5876322761929024	
1.0	0.7012660783972127	
0.9999999999999999	1.0283577378472377	
1.0	0.8278060337009416	
1.0	0.8596123572596329	
1.0	2.107828536702498	
1.0	0.9977027718843015	
0.9999999999999999	0.912818081942305	
1.0	0.782753935475631	
1.0	1.602053350157595	
1.0	0.4543028847611026	
1.0	1.008576106273202	
1.0	0.9071937159262796	
1.0	1.1144365327510564	
1.0	1.1698807281234056	
0.9999999999999999	0.919049460559994	
0.9999999999999999	0.7848444447398677	
1.0	1.19387536847821	
1.0	0.4722331995051024	
1.0	0.2345948621941509	
1.0	0.614721459277358	
1.0	0.9730338983494702	
1.0	0.7566761742148309	
0.9999999999999999	0.5141870068697738	
0.9999999999999999	0.3592873100629692	
1.0	0.8426966122392431	
1.0	0.4921878932800839	
0.9999999999999999	0.9069213725093574	
1.0	0.4765828280875435	
1.0	0.6149388282341108	
0.9999999999999999	1.9703033550042304	
1.0	0.750849344086214	
0.9999999999999999	0.9007320758546679	
1.0	0.5349418613395783	
1.0	0.8615359867697325	
1.0	0.4342913651175537	
1.0	1.8821741231773117	
1.0	1.1593166317887371	
1.0	0.2866049198816646	
1.0	1.0379536678147638	
0.9999999999999999	0.7312652963061658	
1.0	1.6070156605421377	
0.9999999999999999	0.19421701863047025	
1.0	0.3127797929255362	
0.9999999999999999	0.26122152361445444	
1.0	0.4272316107329969	
0.9999999999999999	0.30760575959651043	
1.0	0.6765433654026864	
0.9999999999999999	1.405455213240898	
1.0	1.3357304264455558	
1.0	0.5712758733012349	
0.9999999999999999	1.2059357239090562	
1.0	0.5611738187740898	
1.0	0.7524448061839966	
1.0	0.998070705902333	
1.0	0.8378153482805563	
1.0	0.36927449976105825	
1.0	1.2963017296043469	
1.0	0.45173967498549916	
1.0	0.5469642610436197	
1.0	0.761596414430969	
1.0	1.562086889208811	
1.0	1.9779303822836023	
0.9999999999999999	1.2639953880629993	
1.0	1.9725985878439907	
1.0	1.2573381469719813	
1.0	1.2587132889411738	
1.0	0.9111883347643387	
0.9999999999999999	0.45169071653926873	
0.9999999999999999	1.8254790596535257	
1.0	0.8745390821676279	
1.0	0.9260337909818065	
1.0	1.5177504469116005	
1.0	0.29765054083719894	
0.9999999999999999	0.45239503284570337	
1.0	0.7189014105566478	
1.0	0.8982232242211251	
1.0	0.9937249751812668	
1.0	0.12989248429960173	
1.0	1.2308693238238513	
1.0	0.8070932192808469	
1.0	0.8717889180730534	
1.0	0.3370649585757434	
1.0	1.4608165078561854	
1.0	1.4715947656227653	
1.0	2.0497217392320044	
1.0	2.2430559752208743	
1.0	0.9529295708878232	
0.9999999999999999	0.9553712025113751	
1.0	0.44968333788213577	
0.9999999999999999	0.8795389027051148	
1.0	1.1781917856361142	
1.0	0.4439850510109315	
1.0	0.776028194075045	
1.0	0.42364033131586126	
1.0	0.6596823064081866	
0.9999999999999999	0.33260974538684446	
1.0	0.9900578982613571	
0.9999999999999999	0.6452431957965402	
1.0	0.5797102210512876	
1.0	1.4176859266086903	
1.0	0.4845872482856073	
1.0	0.24649611312657008	
1.0	0.34279627188282763	
1.0	0.6322563086062668	
1.0	0.9536370415066446	
0.9999999999999999	0.21554276581786191	
1.0	0.49710646214723553	
1.0	1.5081065138707557	
1.0	0.746773444539501	
0.9999999999999999	0.5441770143739576	
0.9999999999999999	0.297660480949811	
1.0	1.4038478468849207	
0.9999999999999999	1.3070742748166395	
1.0	0.7167901319054929	
1.0	0.9298004092896431	
1.0	0.5922167601717687	
1.0	0.8493527690162088	
1.0	0.6739511935943592	
1.0	0.7932479523820928	
0.9999999999999999	0.7136883735954064	
1.0	0.8820106129590388	
0.9999999999999999	0.46342020733356537	
1.0	0.2636989919847558	
0.9999999999999999	1.1985945872293386	
1.0	1.2964296757139075	
1.0	0.2524964698771236	
1.0	0.7511386687421711	
1.0	0.31031005437590925	
0.9999999999999999	0.768047528660738	
1.0	0.38373021635168975	
1.0	0.933930143990106	
1.0	0.5771759931323233	
0.9999999999999999	1.1907112705339966	
1.0	1.3812874731725617	
1.0	0.7366238146626882	
1.0	1.2709479428195027	
1.0	1.2851497085092525	
0.9999999999999999	0.12016211122866208	
0.9999999999999999	0.8054355746504221	
1.0	0.6521580437458169	
0.9999999999999999	0.5674575896842619	
1.0	0.8887092899231904	
1.0	0.36057162168798607	
0.9999999999999999	0.8007820886871049	
1.0	0.34547426891193295	
1.0	1.5679686240737494	
1.0	1.0517686175713237	
1.0	0.3615513790388908	
1.0	1.6564994717614077	
0.9999999999999999	1.275526853001899	
1.0	0.8249738618949263	
0.9999999999999999	0.8100739304856308	
1.0	0.4779674069356782	
0.9999999999999999	0.6272339403764886	
1.0	1.3520003981075808	
1.0	1.552648027060952	
1.0	0.6483625812968561	
1.0	0.702112110412398	
1.0	1.1635532544822254	
1.0	1.000271495437054	
0.9999999999999999	0.9614460948890994	
1.0	0.5891464286120937	
1.0	1.1310052904578134	
0.9999999999999999	0.697161023681595	
1.0	0.4699669534631704	
1.0	0.773851417767338	
1.0	0.8170107291209285	
1.0	0.9971266476275439	
0.9999999999999999	2.2648930657950483	
1.0	0.2605480853757524	
1.0	1.461528294079753	
0.9999999999999999	0.2972526197322725	
1.0	0.6230182286652935	
1.0	1.0123363686291869	
1.0	0.8167942691908457	
1.0	1.662788280114682	
1.0	0.6299173002664097	
0.9999999999999999	0.7485925508256702	
1.0	0.3584903423753005	
1.0	0.8788728732195333	
1.0	0.39526361120176545	
1.0	0.2990461614918789	
1.0	0.2717979277051953	
1.0	1.324850650517179	
1.0	1.8664510903329596	
1.0	0.6063204903623634	
1.0	1.3010346814437295	
0.9999999999999999	2.044433091486546	
1.0	0.2061641030668755	
1.0	1.5003559946126857	
1.0	0.2762565553327902	
1.0	0.8503922809345356	
1.0	0.8598659592516265	
1.0	0.7677558183350944	
0.9999999999999999	1.7436393337632103	
1.0	0.3184323954609238	
1.0	0.6805594644493981	
1.0	1.2393928076615475	
1.0	1.3986501127678155	
1.0	0.7454441816547019	
0.9999999999999999	0.35711829154340974	
1.0	1.15516265344739	
0.9999999999999999	1.5142661554330386	
1.0	1.5359555178546704	
1.0	1.085627148753706	
0.9999999999999999	0.937046801373778	
1.0	1.1261520238794567	
1.0	0.5057305805570699	
1.0	1.4474196445427308	
1.0	0.9373966013711923	
1.0	0.3867062243355987	
1.0	0.7509122794601893	
1.0	0.8862377650288856	
1.0	0.41829734442332933	
1.0	1.64634254318439	
1.0	0.5478136750204756	
1.0	0.9371178226287241	
1.0	1.4456085018477578	
0.9999999999999999	1.3744940811392068	
1.0	0.8474452373694165	
1.0	1.4546236864329072	
1.0	0.5675514178102188	
1.0	0.6670050551093568	
1.0	1.0887703369327748	
1.0	1.4040658248198274	
1.0	1.410768715921993	
0.9999999999999999	0.7036393906461169	
1.0	1.5828770416513227	
0.9999999999999999	0.8015117954068142	
1.0	0.8131240530357656	
1.0	0.8748254278093262	
1.0	1.0195625156378871	
1.0	1.36513367720494	
1.0	1.4250936911170857	
1.0	0.9318279508984358	
1.0	1.1112347567832515	
1.0	0.4249737298241485	
1.0	1.5703157703922583	
1.0	0.6214467540523756	
1.0	0.48936255888117614	
1.0	0.5613850004174973	
1.0	0.6230845826655699	
1.0	0.9886240294401385	
1.0	1.4437295475361653	
1.0	1.3314772537500255	
1.0	1.5860203704428493	
1.0	0.584158718346553	
1.0	0.3051854473156326	
1.0	2.0292960810948943	
1.0	0.4417103422888819	
1.0	0.9774233952190013	
1.0	0.6227281041131948	
1.0	0.5301880255613306	
1.0	0.8236995935890888	
0.9999999999999999	0.4234881864007092	
1.0	0.630256895347712	
0.9999999999999999	0.13075670926705552	
1.0	1.8494189696182992	
0.9999999999999999	0.7802651829528688	
1.0	1.3794327809171405	
1.0	1.1269323217665896	
1.0	0.8510437904068369	
1.0	0.7665864764194277	
1.0	0.5787805859162057	
1.0	1.1250734493889862	
0.9999999999999999	1.576233212440083	
1.0	1.0020428760823474	
1.0	0.6653259198770741	
1.0	0.8142564025970189	
1.0	1.0240556916685795	
1.0	1.1114666105432625	
1.0	0.6522083870977634	
1.0	0.7647879149639802	
1.0	0.5171164723918412	
0.9999999999999999	0.9404243168677537	
0.9999999999999999	1.0179537979939475	
1.0	0.7269948970504263	
1.0	0.4291621709605502	
0.9999999999999999	0.5843169118785567	
0.9999999999999999	1.4571078678124325	
1.0	0.8916590047045907	
1.0	0.38280570689951554	
0.9999999999999999	1.3086890792524155	
1.0	1.50600804600707	
1.0	1.1220491198768274	
1.0	1.0681397453402042	
0.9999999999999999	0.5815711097701202	
0.9999999999999999	1.588872593298659	
0.9999999999999999	0.37247141328248967	
1.0	1.2019666014227741	
1.0	0.4547083073167811	
0.9999999999999999	0.5348865720882424	
1.0	0.6332799137772939	
0.9999999999999999	0.11609197306350952	
1.0	0.2118778043654724	
1.0	1.006667004668525	
1.0	1.4969720895473266	
1.0	0.8318560609842631	
1.0	1.0272503847215646	
1.0	0.8436753384422777	
0.9999999999999999	0.937881787235033	
1.0	1.0045484380906118	
1.0	1.0217851469508112	
0.9999999999999999	1.340546236246975	
1.0	0.22733542772251594	
1.0	0.45181193886859455	
1.0	0.8587064627813891	
1.0	0.9569411592942713	
1.0	1.028178568732011	
1.0	0.8948634781777794	
1.0	0.8882697511614103	
1.0	0.17179452902838005	
1.0	0.7661032195385377	
1.0	1.1486872607689047	
0.9999999999999999	0.5445583827659859	
1.0	1.555724633216669	
1.0	0.7267794037464125	
1.0	0.5765056907040961	
1.0	1.0351269119697806	
1.0	1.979385153277865	
1.0	0.39067817904476626	
1.0	0.7666412406941996	
1.0	1.4989424704209624	
1.0	1.0493192365025374	
1.0	1.7879921317036411	
0.9999999999999999	0.45691729884378435	
0.9999999999999999	0.7911755202215103	
1.0	1.1585541104103079	
0.9999999999999999	0.4856107187249809	
1.0	1.1287767957196548	
1.0	1.3178079702514176	
0.9999999999999999	0.7266313770867076	
1.0	1.8690382105918113	
1.0	0.23146460117768003	
1.0	0.8883607422787972	
1.0	0.0798388603734288	
1.0	0.15997241222655606	
1.0	0.7136383344681299	
0.9999999999999999	0.9941682460885551	
1.0	0.9135151608555943	
0.9999999999999999	0.7712005977457823	
1.0	0.6995855734493037	
0.9999999999999999	0.4457596451847929	
1.0	0.966496209092579	
1.0	0.8476570217782661	
0.9999999999999999	0.4333942842398932	
1.0	0.5866588098632616	
1.0	0.8854238173450296	
1.0	1.0808652924422097	
1.0	0.7064980325216118	
1.0	1.2530644412047982	
1.0	0.23043134915863214	
1.0	0.9819269340809046	
1.0	0.6749061169128309	
1.0	1.355395876698092	
1.0	0.67304617720057	
0.9999999999999999	1.0120654651982148	
1.0	1.0823490623628231	
0.9999999999999999	0.4637605434401378	
1.0	1.1100348755056226	
1.0	0.5870405436027861	
1.0	0.6431979030281719	
1.0	1.5290062818194787	
1.0	1.2050349167054406	
1.0	0.5490333272499345	
1.0	0.5509125988024871	
1.0	0.36392642488547033	
1.0	1.4556362627996784	
1.0	0.8518083841356803	
1.0	0.3076752962527128	
1.0	0.5010713492494079	
1.0	0.685334514558028	
1.0	0.896716618910045	
1.0	0.26527509558306434	
0.9999999999999999	2.280159216220203	
1.0	1.279979910964548	
1.0	0.4835942758962324	
1.0	1.4221960558800708	
1.0	0.6116745312308816	
1.0	0.49790531298715873	
1.0	1.6683063086727998	
1.0	0.8571618994810054	
0.9999999999999999	0.949351847292307	
1.0	1.2902480243051084	
1.0	0.5826338368331208	
1.0	1.1562326580597795	
1.0	0.3537889179415547	
0.9999999999999999	0.10292271769741396	
1.0	0.818016751810451	
1.0	0.9945858822232638	
1.0	1.3189809991703247	
1.0	1.0430554717354423	
0.9999999999999999	0.4055758383755519	
1.0	0.608110595392669	
1.0	0.30104779113074565	
1.0	0.29592814317778876	
1.0	0.5263785950435748	
1.0	1.1955872849844298	
1.0	0.6227311938339127	
1.0	0.8557540602370374	
1.0	0.472315516773924	
1.0	1.2290169685902759	
0.9999999999999999	0.8535109396447523	
1.0	1.3262926750437642	
1.0	0.37511500160243805	
1.0	1.3357641411601355	
1.0	1.6995946528269075	
1.0	0.6195452834013285	
1.0	0.8880031672158966	
1.0	0.824573177256442	
1.0	0.9400322219058495	
1.0	1.3702372625176256	
1.0	0.9837519760159577	
1.0	1.025282025996566	
1.0	1.461607437569511	
1.0	0.647851439932727	
1.0	0.582328130199498	
1.0	0.7545786600039232	
1.0	0.3931220402776486	
1.0	0.44142309147657194	
0.9999999999999999	0.5432872984521875	
1.0	1.2291767342729374	
1.0	0.720545754089491	
1.0	0.9894702052502182	
1.0	1.1894107199449784	
1.0	1.6259703510515948	
1.0	0.3037951959169474	
1.0	0.6884276249628021	
1.0	0.714947007232751	
1.0	0.7721476893241097	
1.0	1.0132437255732605	
1.0	0.17633491720919484	
1.0	1.7242038304601206	
1.0	1.279067320956843	
1.0	1.7341762758783286	
1.0	1.8190733354204653	
1.0	1.0096509721665425	
1.0	0.5171346225774899	
1.0	0.7526135021060019	
1.0	0.343372057161769	
1.0	1.0394344039292398	
0.9999999999999999	1.6948077190401467	
1.0	0.7362310720727399	
1.0	1.1470267538962267	
1.0	0.5945073522964953	
1.0	0.7240482668456334	
1.0	1.468700819375855	
1.0	0.44438459646918593	
1.0	0.485501106353807	
1.0	0.685621978324432	
1.0	1.6844600989101914	
0.9999999999999999	0.7668108853976534	
1.0	0.6567955798420338	
0.9999999999999999	0.5752637960095888	
1.0	0.9172057509348187	
1.0	1.267356418632793	
1.0	1.1818762722493676	
1.0	0.9400695950305387	
1.0	0.5225242836287589	
1.0	0.9771794052407996	
1.0	1.3463840130196385	
0.9999999999999999	0.4748216703173338	
1.0	1.3967160106679701	
1.0	1.214364487471746	
1.0	1.3433428007157961	
1.0	1.5847265429125652	
0.9999999999999999	0.5674566891563548	
1.0	0.9463336200654685	
1.0	0.6306966525855966	
1.0	0.9242638414778444	
0.9999999999999999	0.7108449632106508	
1.0	1.324752468072997	
0.9999999999999999	1.7057532177138106	
1.0	0.4423442147530492	
1.0	0.9794298977575314	
1.0	0.6696085498908554	
1.0	0.8409431748408146	
1.0	0.821571255001798	
1.0	0.36093405713169513	
1.0	0.26598516959718865	
1.0	0.8581941751444236	
1.0	0.45186931268710373	
1.0	1.2046081613027082	
0.9999999999999999	0.9980912916962078	
1.0	1.752933333499512	
1.0	1.5568075412931368	
1.0	0.5810546931764592	
0.9999999999999999	0.39918222435352585	
1.0	0.3307058994347634	
1.0	0.36384144357818315	
1.0	1.6085743805981838	
1.0	0.9355906167464368	
1.0	0.6682820164413278	
1.0	0.60360921876729	
0.9999999999999999	1.8615083172642533	
1.0	0.7394879977132822	
1.0	1.096662297045345	
1.0	1.1370769825161697	
1.0	0.9682575801400836	
1.0	0.657789322732818	
1.0	0.7085537991640168	
1.0	0.9629563227321127	
1.0	0.16944539258785127	
1.0	1.0330571507215798	
0.9999999999999999	0.39163329070255015	
1.0	0.651198906222161	
1.0	1.150738597083247	
1.0	0.7033453453921233	
1.0	1.219630834161105	
1.0	0.9504369944104577	
1.0	0.5985511603289618	
1.0	0.5800824849791352	
1.0	0.9949409090440269	
1.0	0.45702304265191124	
1.0	0.41254562179806153	
0.9999999999999999	0.5210938238876558	
1.0	1.2550539481264702	
1.0	1.9092307512976623	
1.0	0.535138731405995	
0.9999999999999999	0.652918295178899	
1.0	0.21384189344694396	
1.0	0.7993655290989902	
1.0	1.1076951490869449	
1.0	0.9825173848153455	
1.0	0.5469444764589757	
1.0	1.0808150390805815	
1.0	1.3149847301106234	
0.9999999999999999	0.15599310370901526	
1.0	0.8319983960295515	
1.0	1.1217482705100246	
1.0	0.9619644297659299	
1.0	1.0798119052355	
1.0	0.7866539078591006	
1.0	0.7182438549323087	
1.0	0.2982951049269005	
1.0	1.0364553744871348	
1.0	0.08381836744505947	
0.9999999999999999	0.3987909899289419	
0.9999999999999999	0.8332665323206057	
0.9999999999999999	0.5794493933018614	
1.0	1.081161665178297	
1.0	0.4340765561664417	
1.0	0.756513696500899	
1.0	0.6613058157083673	
1.0	0.6515923851160307	
0.9999999999999999	1.521607070656935	
1.0	0.7612633282818422	
1.0	0.6516968421222569	
1.0	1.0377106011459747	
0.9999999999999999	1.0725300484166471	
1.0	1.0838930424645536	
1.0	0.4749730669779916	
1.0	1.2603428758099986	
0.9999999999999999	0.8868502096805425	
1.0	0.4825310924270665	
0.9999999999999999	0.9075360726803615	
1.0	0.8076163010664837	
1.0	0.13354076468018064	
0.9999999999999999	0.0632142878703464	
1.0	1.3133834035861032	
1.0	1.6727187768139886	
1.0	1.7273090154551474	
1.0	0.21410087215041326	
1.0	0.6766677622030429	
1.0	0.8943240579197813	
1.0	0.9961013193080397	
1.0	1.6916987696509278	
1.0	0.8142124983464677	
1.0	0.595825814642077	
0.9999999999999999	1.5224015458087343	
1.0	0.3457476992803233	
1.0	0.6029235312088826	
1.0	0.49654861315203647	
1.0	0.08689919759320616	
1.0	1.1562347824133865	
0.9999999999999999	0.34307677475114834	
1.0	1.1561360382115298	
0.9999999999999999	0.4533167647870427	
1.0	1.3617590804526012	
1.0	1.0856677984035332	
1.0	0.1839891788427046	
0.9999999999999999	0.4061030172353955	
1.0	0.7754753170274759	
1.0	0.7396252355740376	
1.0	1.1759517145931986	
1.0	0.4879454654309362	
1.0	0.6069865628942207	
1.0	0.11645778529324549	
1.0	1.0299090938388358	
1.0	0.817925969481443	
1.0	0.41073545235545306	
1.0	0.8748672620461241	
1.0	1.02737757678263	
1.0	1.6829111325560568	
1.0	0.3362741557465923	
1.0	1.9336619221786713	
1.0	0.35496644747733963	
0.9999999999999999	1.3001984069072485	
1.0	1.5412042006706022	
1.0	0.5426521855425017	
1.0	1.7500160380294827	
1.0	1.0567101781372332	
1.0	0.30206790682679724	
1.0	0.7277412310380207	
0.9999999999999999	0.4117408101488152	
1.0	0.8531038460128967	
1.0	0.5287041430426042	
1.0	0.4370850545248236	
0.9999999999999999	0.5719777808328765	
1.0	0.3437947685467249	
0.9999999999999999	1.178968206740416	
1.0	1.4295601248555057	
1.0	1.6721638855547796	
1.0	1.1228438906294238	
1.0	0.4271751745157534	
1.0	1.9009465805975667	
1.0	1.4347527201827572	
0.9999999999999999	1.2046156747174368	
1.0	1.0123397034824693	
1.0	0.6144735672881163	
1.0	1.5775081261271977	
1.0	1.6593512301939386	
1.0	0.40343578662034546	
1.0	0.9221402229866841	
1.0	0.8426282616709216	
1.0	1.234449379526058	
0.9999999999999999	0.9736937280967674	
0.9999999999999999	0.7788687176661421	
1.0	1.1307569925755123	
1.0	1.599661517294948	
1.0	0.26771531822002415	
1.0	0.20319303575487516	
0.9999999999999999	0.9821489334213962	
1.0	0.6781471823673173	
1.0	1.8709836686435652	
1.0	0.7665540450813045	
1.0	0.13299277166598167	
1.0	0.6544511047241508	
1.0	1.7138447178819793	
1.0	1.1011133923450214	
1.0	1.7029391522481645	
1.0	0.4217845726365586	
0.9999999999999999	0.6378638355368076	
0.9999999999999999	0.9169663433515692	
1.0	1.2586816718248477	
1.0	0.6304952259235287	
1.0	1.384012533409118	
1.0	0.5622742628839241	
1.0	1.1635448921218146	
1.0	0.6572535060612749	
1.0	1.303648202114535	
1.0	0.37936881437522274	
1.0	0.7694955879667694	
0.9999999999999999	0.5277108498311981	
1.0	1.2483140230897454	
1.0	0.07388255922522341	
0.9999999999999999	1.4866117853526082	
1.0	1.6511707272990956	
1.0	0.8240686613214679	
1.0	0.40713426835532607	
1.0	0.44682648475355	
0.9999999999999999	0.5703985729901078	
1.0	0.7346277898946643	
0.9999999999999999	1.4473517904328188	
1.0	0.24826752904964816	
1.0	1.1622998701987726	
0.9999999999999999	1.6793632944882002	
1.0	0.44018599816113085	
1.0	1.0424856049508735	
0.9999999999999999	0.988627223676217	
0.9999999999999999	0.411919531326802	
1.0	2.035016103442771	
1.0	0.8739827475834026	
1.0	0.7188562410530004	
1.0	1.4902362384598251	
1.0	0.650127865142075	
1.0	0.9714330356127739	
0.9999999999999999	0.8136865833567392	
1.0	1.2002457375613302	
1.0	0.08603793015317655	
1.0	0.4395258057819767	
1.0	0.6314320043489713	
0.9999999999999999	0.5884706381808331	
1.0	1.2569074334777084	
0.9999999999999999	0.40681002773466435	
1.0	1.1926703107736178	
1.0	0.7507840030869921	
0.9999999999999999	0.600596309287264	
0.9999999999999999	0.3433422391081638	
1.0	0.3684742460487017	
1.0	0.9595097597672677	
1.0	1.2311455569340832	
