time	e_tot	e_0	e_1	e_2
0.0	250.0	50.0	200.0	
0.000087809666753494	249.83383654779777	50.0	199.83383654779774	
0.0006668990428728974	249.45383654779778	50.0	199.45383654779775	
0.0008648238554679289	249.43622653568016	49.982389987882385	199.45383654779775	
0.0009972126624557944	249.3579295655787	49.950521458867215	199.40740810671147	
0.0010084485662612598	249.25649652473	50.60362574113754	198.65287078359245	
0.0012985691145027613	249.1105293835688	51.72901772662821	197.38151165694057	
0.002304745029122321	248.65326614274693	51.72901772662821	196.9242484161187	
0.002971584067775971	248.58036545731704	51.72901772662821	196.85134773068881	
0.003255940870301441	248.31849589608723	51.72901772662821	196.589478169459	
0.0061788016349006904	248.07317140503568	53.10183288916732	194.97133851586833	
0.007362944809132986	248.0032014238295	53.03186290796114	194.97133851586833	
0.009674837956841735	247.78770312372916	53.03186290796114	194.755840215768	
0.009758646326330245	247.30281225904935	53.03186290796114	194.27094935108818	
0.010040873863352642	246.69239113266562	53.03186290796114	193.66052822470445	
0.01141678471678399	246.5223728065627	53.03186290796114	193.49050989860152	
0.011967672359425462	246.49857779356222	53.00806789496066	193.49050989860152	
0.012469995487740311	246.08539969512313	53.00806789496066	193.07733180016245	
0.012948253328081744	245.82753262534368	54.13881006760648	191.6887225577372	
0.013709885845360878	245.6397631567594	53.95104059902215	191.6887225577372	
0.017895673174297265	245.57672332059354	53.88800076285631	191.6887225577372	
0.018403174545296906	245.36163652327187	54.60656193435051	190.75507458892136	
0.01877542755396365	245.2524700826015	55.79787253031449	189.45459755228697	
0.019437929329928248	245.12238670988867	55.667789157601675	189.45459755228697	
0.01993740276981506	244.74238670988868	55.667789157601675	189.07459755228697	
0.02099709316219875	244.66228917596388	56.36915503420767	188.2931341417562	
0.02113927205898823	244.64976623409288	56.77722545169729	187.8725407823956	
0.022043212263556208	244.57858115354193	56.70604037114636	187.8725407823956	
0.022813396261874147	244.36360475742836	57.47089212967359	186.89271262775478	
0.022905213164232097	244.13697067057055	58.44295679977616	185.6940138707944	
0.024501218661788293	243.93012024821215	59.46909632869345	184.46102391951874	
0.027335664665707412	243.7110304345808	59.25000651506209	184.46102391951874	
0.0274705782051535	243.6601478951683	59.19912397564959	184.46102391951874	
0.028682491751965397	243.45891167098029	60.702520885979816	182.75639078500052	
0.029927527146646784	243.0789116709803	60.702520885979816	182.37639078500052	
0.030863894331388843	242.9766987689226	60.370467705454246	182.60623106346836	
0.032547744203544476	242.8782459797359	60.370467705454246	182.50777827428166	
0.03280969667082299	242.7832459797359	60.27546770545425	182.50777827428166	
0.0331801727931882	242.72996325415642	61.08560305343566	181.64436020072077	
0.034727337263754016	242.21911988204656	61.08560305343566	181.1335168286109	
0.03867268376439727	241.8882880315203	61.28973909776173	180.59854893375856	
0.038781941818817535	241.72658934023133	61.53347619923393	180.19311314099738	
0.03888998761938219	241.70740543637123	61.514292295373856	180.19311314099738	
0.03927077560052022	241.61240543637126	61.41929229537386	180.19311314099738	
0.03932241849412686	241.2336946636354	61.41929229537386	179.8144023682615	
0.0396662439643445	240.88113685615545	61.41929229537386	179.46184456078157	
0.040300961128477884	240.7365050670434	61.52566615601338	179.21083891102998	
0.0432750215949241	240.57778096226554	61.76679624309507	178.81098471917045	
0.043697749304818595	240.491682250721	60.23749224728009	180.2541900034409	
0.043745736247581254	240.16251426614988	60.23749224728009	179.92502201886975	
0.04399521183810849	240.0980845914444	60.48686156724405	179.6112230242003	
0.044008691575287265	239.73841229501244	60.48686156724405	179.25155072776835	
0.04422793478639139	239.72486200077617	60.448424085749465	179.27643791502666	
0.04473158549074917	239.55344658535282	60.448424085749465	179.1050224996033	
0.04501279910222702	238.96029743475574	59.85527493515239	179.1050224996033	
0.04543490657852631	238.81243132269836	59.70740882309501	179.1050224996033	
0.045461978506713976	238.60351255126903	59.498490051665684	179.1050224996033	
0.04653717187212265	238.5592683916466	60.0910228610491	178.46824553059747	
0.04683374210349954	238.4210536218035	60.419691311207615	178.00136231059588	
0.04721446956644824	238.41269330617263	60.419691311207615	177.993001994965	
0.051440149654810224	238.28361660070652	60.29061460574151	177.993001994965	
0.052993574054185796	238.02243443533857	61.79302554616691	176.22940888917162	
0.05318239430289329	238.0023498249443	61.77294093577266	176.22940888917162	
0.05322247611630553	237.6223498249443	61.77294093577266	175.84940888917163	
0.05433056345518684	237.42701810756094	62.57181297745252	174.8552051301084	
0.05453052002744216	237.24279499151007	62.039452266021165	175.20334272548888	
0.05494304439853071	237.14779499151007	61.944452266021166	175.20334272548888	
0.055037234111607054	236.97362614454593	61.63682491657229	175.33680122797364	
0.055192232439710845	236.57098556688868	61.63682491657229	174.9341606503164	
0.05634555362576822	236.287970699188	63.2058544590949	173.08211624009311	
0.05737670443678724	235.907970699188	63.2058544590949	172.70211624009312	
0.057410309855655886	235.78870386060188	63.086587620508766	172.70211624009312	
0.057664732939095555	235.41285266433172	64.63742472420122	170.7754279401305	
0.059084896066049185	235.2306339178568	64.45520597772631	170.7754279401305	
0.05922553171159775	234.8506339178568	64.45520597772631	170.3954279401305	
0.059335162520467166	234.7556339178568	64.36020597772631	170.3954279401305	
0.05990215132503326	234.6606339178568	64.26520597772631	170.3954279401305	
0.062257354585926114	234.63814905976224	64.24272111963174	170.3954279401305	
0.063106753654585	233.99956095691329	64.24272111963174	169.75683983728155	
0.06337417942249188	233.92599655316943	64.51047763884604	169.41551891432337	
0.06392616436774637	233.49958577242708	65.64039856054158	167.85918721188548	
0.06483519006425564	233.28333419642786	66.83505548731304	166.44827870911482	
