x	y	v_x	v_y	radius	mass	count	energy
0.09356896198386155	0.48988926926447285	0.0	0.0	0.01	0.01	0.0	0.0	
0.3636332478302029	0.4826029407816189	0.0	0.0	0.01	0.01	0.0	0.0	
0.6801027810926662	0.23773650987002493	0.865584072778731	-1.4788713257159014	0.01	0.01	26.0	0.014681480925364615	
0.4815237580843623	0.18836916030565345	0.04004892944256744	-2.46038633285555	0.01	0.01	28.0	0.030275524118259383	
0.11960126417053465	0.3826171766702734	-1.538099434344086	0.34606063583556035	0.01	0.01	6.0	0.012427539168022545	
0.7884503508030782	0.4556166633105609	0.8332111151637662	0.5361190267064248	0.01	0.01	6.0	0.004908321866145455	
0.5221037467899163	0.18235299719793524	-0.4123336646296022	-4.259577138751337	0.01	0.01	29.0	0.09157008225979948	
0.43765740179072304	0.010356065275098796	-0.2791329697963307	1.6329971927910965	0.01	0.01	4.0	0.013722975232454604	
0.8548620602425934	0.1873464117946555	0.0	0.0	0.01	0.01	0.0	0.0	
0.22126097172020223	0.33441321098543075	0.3177054885562034	-0.6205763132295263	0.01	0.01	3.0	0.002430258690001435	
0.37059330576285976	0.09201943092227845	0.08977685613512254	-1.1193151425499996	0.01	0.01	13.0	0.006304631361196162	
0.9160460235180531	0.29429074818448586	0.1342050216752468	0.07621839549497647	0.01	0.01	2.0	0.0001191011582734106	
0.7462741719990945	0.1437640659166867	-0.09884604939493322	-0.599050661578573	0.01	0.01	2.0	0.001843161183093558	
0.5788631711206146	0.18332493590160848	1.1856819245395767	-2.898449141130847	0.01	0.01	34.0	0.04903424524951008	
0.08386957116431665	0.3566950037417723	-0.424540758466095	-1.147127642804183	0.01	0.01	2.0	0.007480683422422244	
0.06084430229099591	0.048644141921418194	0.0	0.0	0.01	0.01	0.0	0.0	
0.6612950023838452	0.393178814874256	-0.6943284807383533	-0.4322480962458844	0.01	0.01	33.0	0.003344652279363106	
0.19453935774625558	0.3889812259345548	-0.9558604437859518	-0.6651040163464654	0.01	0.01	10.0	0.006780162702774381	
0.7292811289494319	0.27893929371978676	2.2381440092151643	0.736311988223555	0.01	0.01	29.0	0.027757219749937275	
0.5665891162463566	0.2031435666051847	3.3692792703263033	-3.8222255757974026	0.01	0.01	23.0	0.12980725576865165	
0.19900187665001287	0.20726717860312127	-0.27330274907049773	-0.024399706277295374	0.01	0.01	4.0	0.0003764486915795486	
0.7195367954340642	0.32595818513924407	0.4722536580925738	0.2176476864023844	0.01	0.01	31.0	0.001351970164890641	
0.4060584060861292	0.0451640112125028	0.0	0.0	0.01	0.01	0.0	0.0	
0.3903427974795242	0.27741460320137284	-0.8559046899347467	-0.6461460454804251	0.01	0.01	24.0	0.005750387751711434	
0.7966908204650232	0.03225972949667377	0.0	0.0	0.01	0.01	0.0	0.0	
0.3633472960164572	0.13864634311600105	-0.5036305520497493	-3.05029889901126	0.01	0.01	12.0	0.0477898355313362	
0.29797708015647306	0.12490035600788234	-0.6647718533017999	-0.9216556761470112	0.01	0.01	1.0	0.00645685401158157	
0.0419912925519339	0.4083765069152041	0.0	0.0	0.01	0.01	0.0	0.0	
0.3131075086168473	0.3226132172475449	-1.5750211737149833	-1.0761748545198244	0.01	0.01	26.0	0.018194220075756443	
0.6444624553776699	0.07585667106508671	0.5188045302979839	-2.070999579288382	0.01	0.01	5.0	0.022790986990351838	
0.7983357568842312	0.2212039174949581	0.9877410571187375	-0.19856258642081648	0.01	0.01	4.0	0.0050752974832208265	
0.34550064324597424	0.32455921297605655	-1.7099521531072428	-0.29216916305146	0.01	0.01	21.0	0.015046495928771431	
0.495881452012524	0.1290173542890585	-0.5632098496049273	-1.6717589133653878	0.01	0.01	17.0	0.015559915995543135	
0.7517672607317171	0.28768426524509766	1.6231543645696562	0.8909743314731066	0.01	0.01	7.0	0.01714232675282737	
0.5700682299971633	0.06770605978650461	1.3686480556409613	-0.9902921252320842	0.01	0.01	8.0	0.01426937996753231	
0.1610657666529406	0.41051013006492454	-0.2336807465376043	0.6730713360980702	0.01	0.01	4.0	0.002538158573896068	
0.6345142273341183	0.27635481985005084	0.5646887952911803	-1.45073070913427	0.01	0.01	39.0	0.012117465129763135	
0.7071209795265132	0.14630470277609364	0.10622195266940093	-1.8268085102947218	0.01	0.01	6.0	0.016742562182570603	
0.05122644306210722	0.13445610531005014	0.0	0.0	0.01	0.01	0.0	0.0	
0.8416791311416483	0.2368349158861227	0.0	0.0	0.01	0.01	0.0	0.0	
0.3693327570572329	0.17412435891976835	0.025306773252954495	-1.9093836819487542	0.01	0.01	26.0	0.018231932388323293	
0.9843210772524389	0.20263040977913482	0.0	0.0	0.01	0.01	0.0	0.0	
0.0833927575988662	0.43170881496041685	-0.31638774695336963	-0.18642049835573482	0.01	0.01	5.0	0.0006742690431471498	
0.7819041243436365	0.19569311556453092	-0.18378400284392682	-1.5795130859769841	0.01	0.01	8.0	0.01264319074236936	
0.799896412430928	0.48071493127761683	0.9606434810331548	0.37160809777869985	0.01	0.01	8.0	0.005304642379931005	
0.2574266913085801	0.07285666118494338	0.0	0.0	0.01	0.01	0.0	0.0	
0.7080254235717973	0.38185386445722835	0.09218137374157509	0.46615671392159963	0.01	0.01	20.0	0.0011289974379953402	
0.33728242522579244	0.14221298603226193	-0.9445888618352501	-0.06815440962282182	0.01	0.01	11.0	0.004484465707271243	
0.285200377508877	0.34172123685490136	-1.1342181415990638	1.0458967962434096	0.01	0.01	27.0	0.01190175450562331	
0.39656015827262514	0.07754976448249788	-1.0393763871897996	-1.5431621458818727	0.01	0.01	7.0	0.017308263413652335	
0.7533947025637707	0.37341081131338816	1.8203527298455116	-0.2081344001503458	0.01	0.01	19.0	0.016785019947909752	
0.8895096413470786	0.35849869291399844	-0.36577221073869803	-0.7600512837965165	0.01	0.01	2.0	0.003557336320747038	
0.3701587961880907	0.2945831885386605	-1.8443787558118765	0.40385931678846443	0.01	0.01	20.0	0.01782417671323505	
0.8466294696002338	0.31500036273666165	0.32792342999574403	-0.23428251315204238	0.01	0.01	1.0	0.0008121103595450527	
0.6246023369570703	0.4087359854559788	-0.6626484169506957	-0.43925311247223775	0.01	0.01	15.0	0.003160231106519057	
0.5805212429073575	0.11111732220259622	-0.08430988588406052	-1.0244581697716475	0.01	0.01	18.0	0.005283113492348286	
0.7522091118256693	0.540011469694144	1.0644220030031804	1.4868231250847024	0.01	0.01	5.0	0.016718186028819717	
