x	y	v_x	v_y	radius	mass	count	energy
0.7633953685406769	0.38572340484729206	0.0	0.0	0.005	0.1	0.0	0.0	
0.3775884958151954	0.4764121809158244	0.0	0.0	0.005	0.1	0.0	0.0	
0.602751189340474	0.4412792307552641	0.0	0.0	0.005	0.1	0.0	0.0	
0.8677662123484307	0.3126235721114745	0.0	0.0	0.005	0.1	0.0	0.0	
0.922933817151276	0.03766253207372405	0.0	0.0	0.005	0.1	0.0	0.0	
0.034342743273422016	0.12106104131214335	0.0	0.0	0.005	0.1	0.0	0.0	
0.8274886187389445	0.127405339466508	0.0	0.0	0.005	0.1	0.0	0.0	
0.8047047057431684	0.18021787031753278	0.0	0.0	0.005	0.1	0.0	0.0	
0.7262682819674218	0.05915845258404295	0.0	0.0	0.005	0.1	0.0	0.0	
0.3717910936579045	0.23039541804307107	0.0	0.0	0.005	0.1	0.0	0.0	
0.6096860547182799	0.4320660168147147	0.0	0.0	0.005	0.1	0.0	0.0	
0.5647766931714127	0.28583868187565686	0.0	0.0	0.005	0.1	0.0	0.0	
0.4282107659241623	0.19640717086285353	0.0	0.0	0.005	0.1	0.0	0.0	
0.5745491320586342	0.4633931999704838	0.0	0.0	0.005	0.1	0.0	0.0	
0.17279774985424456	0.3371245177263833	0.0	0.0	0.005	0.1	0.0	0.0	
0.9230539150241786	0.06749712571915689	0.0	0.0	0.005	0.1	0.0	0.0	
0.3289687964778072	0.2361044465908022	0.0	0.0	0.005	0.1	0.0	0.0	
0.22376463963151294	0.2351469695497037	0.0	0.0	0.005	0.1	0.0	0.0	
0.8382067851725539	0.17076064757832454	0.0	0.0	0.005	0.1	0.0	0.0	
0.4714309933982834	0.05461103723358829	0.0	0.0	0.005	0.1	0.0	0.0	
0.07893976434982419	0.18907171712852766	0.0	0.0	0.005	0.1	0.0	0.0	
0.76853331401322	0.056643198679195095	0.0	0.0	0.005	0.1	0.0	0.0	
0.5917906905161714	0.04860037193974953	0.0	0.0	0.005	0.1	0.0	0.0	
0.46933272573365015	0.01248168049177889	0.0	0.0	0.005	0.1	0.0	0.0	
0.2879851808023597	0.36587428215500195	0.0	0.0	0.005	0.1	0.0	0.0	
0.4225894234848091	0.27306236996636535	0.0	0.0	0.005	0.1	0.0	0.0	
0.7642555835027329	0.01935561441351419	0.0	0.0	0.005	0.1	0.0	0.0	
0.3323317930826035	0.2500241128931542	0.0	0.0	0.005	0.1	0.0	0.0	
0.37741873349406174	0.34945797940123247	0.0	0.0	0.005	0.1	0.0	0.0	
0.8810154332171409	0.2682716604046572	0.0	0.0	0.005	0.1	0.0	0.0	
0.6573059272496928	0.3433215515012473	0.0	0.0	0.005	0.1	0.0	0.0	
0.2986371351899806	0.4307961415088335	0.0	0.0	0.005	0.1	0.0	0.0	
0.34870563410426136	0.47804613435071375	0.0	0.0	0.005	0.1	0.0	0.0	
0.4606028588487976	0.4280536269950973	0.0	0.0	0.005	0.1	0.0	0.0	
0.5223088206724702	0.38682517838805985	0.0	0.0	0.005	0.1	0.0	0.0	
0.10032199977703349	0.006360280736336543	0.0	0.0	0.005	0.1	0.0	0.0	
0.45393027816430354	0.07351603022511377	0.0	0.0	0.005	0.1	0.0	0.0	
0.8608816821804366	0.22384313900761166	0.0	0.0	0.005	0.1	0.0	0.0	
0.7814886753384476	0.2985849752790245	0.0	0.0	0.005	0.1	0.0	0.0	
0.9713668461676266	0.39422537725813567	0.0	0.0	0.005	0.1	0.0	0.0	
0.7225994100796762	0.41794786747589374	0.0	0.0	0.005	0.1	0.0	0.0	
0.17956375223835974	0.39085623926567814	0.0	0.0	0.005	0.1	0.0	0.0	
0.8802927829143319	0.2802386649488473	0.0	0.0	0.005	0.1	0.0	0.0	
0.46292896080421997	0.03912284993186543	0.0	0.0	0.005	0.1	0.0	0.0	
0.5919264635757391	0.38071848441061695	0.0	0.0	0.005	0.1	0.0	0.0	
0.9839306220028656	0.26050289490636747	0.0	0.0	0.005	0.1	0.0	0.0	
0.895812593328766	0.39996265001990783	0.0	0.0	0.005	0.1	0.0	0.0	
0.5624766293473482	0.3427513508866775	0.0	0.0	0.005	0.1	0.0	0.0	
0.15212817655820476	0.057300196867508424	0.0	0.0	0.005	0.1	0.0	0.0	
0.09846979564764613	0.4151580381799851	0.0	0.0	0.005	0.1	0.0	0.0	
0.9321810735094103	0.24304649112084276	0.0	0.0	0.005	0.1	0.0	0.0	
0.9683503727275462	0.3280075348750525	0.0	0.0	0.005	0.1	0.0	0.0	
0.16081928832468595	0.45234362658948035	0.0	0.0	0.005	0.1	0.0	0.0	
0.32916948088433995	0.3868407133583498	0.0	0.0	0.005	0.1	0.0	0.0	
0.5487666299412177	0.09960805753632973	0.0	0.0	0.005	0.1	0.0	0.0	
0.03168966549560848	0.3787510321029032	0.0	0.0	0.005	0.1	0.0	0.0	
0.3162675901653986	0.10442475902162818	0.0	0.0	0.005	0.1	0.0	0.0	
0.11656951884552758	0.05773382149742745	0.0	0.0	0.005	0.1	0.0	0.0	
0.32427351536168736	0.29663359272662615	0.0	0.0	0.005	0.1	0.0	0.0	
0.11687304980911128	0.038639232190113004	0.0	0.0	0.005	0.1	0.0	0.0	
0.4596852789148249	0.15399310466082305	0.0	0.0	0.005	0.1	0.0	0.0	
0.892613361735074	0.2714290018863761	0.0	0.0	0.005	0.1	0.0	0.0	
0.5865899943548645	0.07586035092979204	0.0	0.0	0.005	0.1	0.0	0.0	
0.1408671337627787	0.12544004814305465	0.0	0.0	0.005	0.1	0.0	0.0	
0.4404508298619343	0.1375603747852645	0.0	0.0	0.005	0.1	0.0	0.0	
0.17865287083343673	0.26358869110702976	0.0	0.0	0.005	0.1	0.0	0.0	
0.10402793305270075	0.3392603537464719	0.0	0.0	0.005	0.1	0.0	0.0	
0.5257631056870593	0.12372841097802312	0.0	0.0	0.005	0.1	0.0	0.0	
0.0166097625598578	0.19685944010887968	0.0	0.0	0.005	0.1	0.0	0.0	
0.05710171329693847	0.019351507773587295	0.0	0.0	0.005	0.1	0.0	0.0	
0.6571247069884916	0.19031491947273382	0.0	0.0	0.005	0.1	0.0	0.0	
0.9499751479185499	0.4381989552332466	0.0	0.0	0.005	0.1	0.0	0.0	
0.2796845682033322	0.12738178901898667	0.0	0.0	0.005	0.1	0.0	0.0	
0.8863774528028245	0.4409393642358028	0.0	0.0	0.005	0.1	0.0	0.0	
0.3149456513810851	0.2780597977119482	0.0	0.0	0.005	0.1	0.0	0.0	
0.4215678589391656	0.10598806799380822	0.0	0.0	0.005	0.1	0.0	0.0	
0.3575958814017215	0.21334248781222276	0.0	0.0	0.005	0.1	0.0	0.0	
0.46489224096133874	0.40322778611536647	0.0	0.0	0.005	0.1	0.0	0.0	
0.24576950065371794	0.005804471382162224	0.0	0.0	0.005	0.1	0.0	0.0	
0.25691302847382436	0.29237973376693727	0.0	0.0	0.005	0.1	0.0	0.0	
0.9338973058145299	0.3759627357689864	0.0	0.0	0.005	0.1	0.0	0.0	
0.11223525993847572	0.2931117532691613	0.0	0.0	0.005	0.1	0.0	0.0	
0.869352597574728	0.11351290638490352	0.0	0.0	0.005	0.1	0.0	0.0	
0.6352435908990992	0.09991453496896185	0.0	0.0	0.005	0.1	0.0	0.0	
0.3515992989069765	0.2944897220427859	0.0	0.0	0.005	0.1	0.0	0.0	
0.3983836621651553	0.031420739790233077	0.0	0.0	0.005	0.1	0.0	0.0	
0.5177146307554601	0.3775261305197454	0.0	0.0	0.005	0.1	0.0	0.0	
0.8858686041542765	0.11615093110019303	0.0	0.0	0.005	0.1	0.0	0.0	
0.9848518529750949	0.1653409177119366	0.0	0.0	0.005	0.1	0.0	0.0	
0.5106647616785489	0.053339910057365714	0.0	0.0	0.005	0.1	0.0	0.0	
0.12188466846217727	0.06808105481778237	0.0	0.0	0.005	0.1	0.0	0.0	
0.8337853001947555	0.012549211794703474	0.0	0.0	0.005	0.1	0.0	0.0	
0.9361730297794462	0.19420885871612237	0.0	0.0	0.005	0.1	0.0	0.0	
0.3137922126116419	0.01712457560186087	0.0	0.0	0.005	0.1	0.0	0.0	
0.16160147763254518	0.10845068664266233	0.0	0.0	0.005	0.1	0.0	0.0	
0.8367374342209988	0.148829969847877	0.0	0.0	0.005	0.1	0.0	0.0	
0.2719265857189934	0.39756163589003757	0.0	0.0	0.005	0.1	0.0	0.0	
0.7279306488450674	0.04116458125246114	0.0	0.0	0.005	0.1	0.0	0.0	
0.022219459857278023	0.4629548695821397	0.0	0.0	0.005	0.1	0.0	0.0	
0.37165198016344037	0.44292904226011054	0.0	0.0	0.005	0.1	0.0	0.0	
0.6087786221520652	0.008970093445570981	0.0	0.0	0.005	0.1	0.0	0.0	
0.33821960704906795	0.11198154589354159	0.0	0.0	0.005	0.1	0.0	0.0	
0.48951854348453305	0.005983175373819316	0.0	0.0	0.005	0.1	0.0	0.0	
0.6711589553724233	0.1404219028517406	0.0	0.0	0.005	0.1	0.0	0.0	
0.1696619403371058	0.38446636666461287	0.0	0.0	0.005	0.1	0.0	0.0	
0.8500533445589848	0.2960793600242764	0.0	0.0	0.005	0.1	0.0	0.0	
